timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius
21932000,18.549679,18.961248,12.056213
21960000,18.484919,18.895145,12.0555725
21980000,18.484653,18.894903,12.054962
22004000,18.521774,18.933033,12.054321
22028000,18.370571,18.778463,12.053711
22052000,18.347319,18.754768,12.053101
22076000,18.173157,18.57675,12.052521
22100000,18.17456,18.578352,12.051941
22124000,18.11213,18.514751,12.051361
22148000,18.008368,18.408587,12.050812
22172000,18.01539,18.416058,12.050262
22196000,17.868773,18.266102,12.049744
22220000,17.93928,18.33814,12.049225
22244000,17.773846,18.169268,12.048737
22272000,17.745815,18.140636,12.048248
22292000,17.753807,18.148968,12.04776
22316000,17.683187,18.076773,12.047302
22340000,17.5802,17.97146,12.046875
22364000,17.51013,17.899874,12.046448
22388000,17.584608,17.976328,12.0460205
22416000,17.511204,17.901136,12.045624
22440000,17.496006,17.885519,12.045258
22460000,17.469854,17.858952,12.044891
22484000,17.302197,17.687685,12.044525
22508000,17.269587,17.654404,12.044189
22532000,17.247238,17.631561,12.043854
22556000,17.096394,17.47725,12.043549
22580000,17.180645,17.563478,12.043243
22604000,17.01899,17.398243,12.042969
22628000,17.129007,17.510742,12.042694
22652000,17.075962,17.45661,12.04245
22676000,16.980392,17.359016,12.042175
22700000,16.847126,17.2227,12.041962
22724000,16.813118,17.188028,12.041748
22748000,16.806519,17.181286,12.041534
22772000,16.795427,17.170109,12.041321
22796000,16.688482,17.060783,12.041138
22824000,16.815239,17.190275,12.040955
22844000,16.68822,17.06049,12.040802
22868000,16.63668,17.00793,12.040649
22892000,16.672466,17.044432,12.040527
22916000,16.701303,17.073933,12.040405
22940000,16.587347,16.957382,12.040283
22964000,16.608051,16.978672,12.040192
22988000,16.479162,16.847078,12.0401
23012000,16.49928,16.867466,12.040009
23036000,16.478476,16.846254,12.0399475
23060000,16.463648,16.83107,12.039886
23084000,16.394205,16.76012,12.039825
23108000,16.42717,16.793789,12.039795
23136000,16.347816,16.71272,12.039764
23156000,16.363863,16.729221,12.039734
23180000,16.394896,16.760714,12.039734
23204000,16.367773,16.733105,12.039734
23228000,16.464443,16.831848,12.039734
23252000,16.447798,16.814968,12.039764
23276000,16.51565,16.884192,12.039764
23300000,16.585934,16.956133,12.039825
23324000,16.686726,17.05909,12.039856
23348000,16.691235,17.063774,12.039917
23372000,16.837345,17.213133,12.0399475
23396000,16.928173,17.305918,12.040009
23420000,16.966024,17.344534,12.04007
23444000,17.117643,17.499676,12.040131
23468000,17.20663,17.590681,12.040192
23492000,17.296032,17.681974,12.040253
23516000,17.435658,17.82473,12.040314
23540000,17.550611,17.94221,12.040375
23564000,17.550701,17.94218,12.040436
23588000,17.719093,18.114523,12.040466
23612000,17.719416,18.114735,12.040497
23640000,17.873806,18.272697,12.040527
23664000,18.0114,18.413353,12.040527
23684000,18.11275,18.516798,12.040558
23708000,18.24203,18.64905,12.040527
23732000,18.233232,18.639883,12.040527
23760000,18.3744,18.784372,12.040497
23780000,18.455118,18.866886,12.040466
23804000,18.521677,18.934875,12.040405
23828000,18.596273,19.011093,12.040314
23852000,18.568447,18.982813,12.040253
23876000,18.645393,19.061548,12.040161
23900000,18.746489,19.164711,12.040039
23924000,18.786785,19.205824,12.039917
23948000,18.808023,19.227621,12.039795
23972000,18.854841,19.275621,12.039642
23996000,18.94309,19.365788,12.03949
24020000,18.913513,19.3356,12.039337
24044000,19.007118,19.431458,12.039154
24068000,19.122179,19.54904,12.038971
24092000,19.053423,19.47864,12.038757
24116000,19.016233,19.440947,12.038544
24140000,19.104248,19.530733,12.03833
24164000,19.14689,19.574392,12.038116
24188000,19.177711,19.606113,12.037872
24212000,19.253353,19.683384,12.037628
24236000,19.247587,19.677422,12.037384
24260000,19.2107,19.639837,12.037109
24284000,19.223206,19.652727,12.036835
24308000,19.313221,19.744715,12.03656
24332000,19.341698,19.773693,12.036255
24356000,19.235332,19.664972,12.03598
24380000,19.338379,19.770584,12.035675
