timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,vx,vy,vz,ax,ay,az,dist_bottom
29383999,764000,39.8714138,32.7364368,-56.965736,-11.728354,-52.799793,-0.48771518,-18.365894,-3.3958986,-2.9021766,1.6823771,3.4674008,52.969948
29487999,764000,39.8714138,32.7364368,-57.034428,-13.659489,-53.143654,-0.7922152,-18.208973,-3.0356412,-2.8574655,1.7519633,3.4543912,53.31381
29584000,764000,39.8714138,32.7364368,-57.124943,-15.4211645,-53.426785,-1.0741401,-18.057953,-2.7057908,-2.9472303,1.749509,3.348599,53.59694
29696000,764000,39.8714138,32.7364368,-57.265957,-17.461748,-53.719723,-1.4091015,-17.881882,-2.3444455,-2.9316201,1.7555449,3.1684182,53.889877
29800000,764000,39.8714138,32.7364368,-57.429623,-19.334589,-53.956345,-1.7190936,-17.717575,-2.0227308,-2.9258192,1.7003946,3.0681796,54.1265
29895999,764000,39.8714138,32.7364368,-57.609486,-21.051256,-54.146088,-2.005314,-17.573025,-1.7373905,-2.9809444,1.5047779,3.02191,54.316242
29999999,764000,39.8714138,32.7364368,-57.834827,-22.890831,-54.32124,-2.3166893,-17.419502,-1.4360404,-3.015129,1.6197162,2.9039836,54.491394
30096000,764000,39.8714138,32.7364368,-58.072487,-24.578625,-54.455517,-2.6033366,-17.286535,-1.1704397,-2.9833424,1.4726815,2.651267,54.62567
30200000,764000,39.8714138,32.7364368,-58.36044,-26.388214,-54.57061,-2.913886,-17.142769,-0.8976258,-3.0075772,1.4882003,2.5891082,54.740765
30304000,764000,39.8714138,32.7364368,-58.682312,-28.18784,-54.65786,-3.2262383,-17.003105,-0.63836956,-2.972518,1.347451,2.4192398,54.828014
30400000,764000,39.8714138,32.7364368,-59.007298,-29.830833,-54.713776,-3.5138228,-16.873167,-0.4117103,-2.9659169,1.3797458,2.3485096,54.88393
30496000,764000,39.8714138,32.7364368,-59.361313,-31.466303,-54.748264,-3.8015785,-16.749554,-0.20083405,-2.8838277,1.4359411,2.1828933,54.91842
30600000,764000,39.8714138,32.7364368,-59.7747,-33.219093,-54.763237,-4.111371,-16.611929,0.010365373,-2.956137,1.4462157,1.9096917,54.93339
30696000,764000,39.8714138,32.7364368,-60.18646,-34.83182,-54.759094,-4.3973436,-16.48983,0.19196983,-2.9750001,1.3662688,1.8637403,54.92925
30800000,764000,39.8714138,32.7364368,-60.661766,-36.557938,-54.735413,-4.7034197,-16.350769,0.36923575,-2.8572557,1.3455,1.7318771,54.905567
30896000,764000,39.8714138,32.7364368,-61.12964,-38.142307,-54.697548,-4.982903,-16.223974,0.5181806,-2.8501165,1.3696002,1.5113147,54.867702
31000000,764000,39.8714138,32.7364368,-61.665096,-39.838165,-54.64003,-5.280935,-16.08263,0.66352093,-2.7698505,1.4446418,1.2901639,54.810184
31096000,764000,39.8714138,32.7364368,-62.190083,-41.39929,-54.574593,-5.5547676,-15.95513,0.7855738,-2.695285,1.4939963,1.2384512,54.744747
31200000,764000,39.8714138,32.7364368,-62.78607,-43.069252,-54.491512,-5.842799,-15.814997,0.9013393,-2.768201,1.4461303,1.0805409,54.661667
31296000,764000,39.8714138,32.7364368,-63.36266,-44.601734,-54.404964,-6.1026387,-15.686709,0.996985,-2.7355049,1.4130894,0.9628431,54.57512
31400000,764000,39.8714138,32.7364368,-64.013725,-46.242275,-54.30137,-6.3753767,-15.546747,1.0859158,-2.5070925,1.485926,0.87447274,54.471523
31496000,764000,39.8714138,32.7364368,-64.641304,-47.749363,-54.19794,-6.6195917,-15.421738,1.1562586,-2.4730594,1.497335,0.649088,54.368095
31600000,764000,39.8714138,32.7364368,-65.34573,-49.362736,-54.078022,-6.872349,-15.286565,1.2232378,-2.366116,1.3782307,0.54589653,54.248177
31696000,764000,39.8714138,32.7364368,-66.021324,-50.844048,-53.961685,-7.1002984,-15.165645,1.2748808,-2.331385,1.3585241,0.5141757,54.13184
31800000,764000,39.8714138,32.7364368,-66.77613,-52.43099,-53.830738,-7.33686,-15.033431,1.3229315,-2.2099142,1.377684,0.41000822,54.000893
31896000,764000,39.8714138,32.7364368,-67.49558,-53.887424,-53.705875,-7.543801,-14.915771,1.3557165,-2.0917845,1.3344454,0.3278367,53.87603
32000000,764000,39.8714138,32.7364368,-68.29521,-55.44785,-53.567356,-7.7542667,-14.789482,1.3880552,-1.930683,1.237099,0.23715663,53.73751
32096000,764000,39.8714138,32.7364368,-69.053566,-56.87956,-53.437542,-7.9401593,-14.681851,1.4056634,-1.884676,1.2443303,0.1165904,53.607697
32200000,764000,39.8714138,32.7364368,-69.89353,-58.415546,-53.295807,-8.129671,-14.567536,1.4182842,-1.7721847,1.153041,0.0633588,53.46596
32296000,764000,39.8714138,32.7364368,-70.68942,-59.827385,-53.165012,-8.294505,-14.467388,1.4242579,-1.5338855,1.1737266,0.077122815,53.335167
32400000,764000,39.8714138,32.7364368,-71.56766,-61.342762,-53.022152,-8.458514,-14.36319,1.4243466,-1.5362337,1.0518962,-0.016856937,53.192307
32496000,764000,39.8714138,32.7364368,-72.39356,-62.73379,-52.889587,-8.601623,-14.277575,1.4193507,-1.3448989,0.84415436,-0.03770366,53.059742
32600000,764000,39.8714138,32.7364368,-73.301834,-64.22907,-52.745808,-8.741495,-14.188262,1.4120736,-1.3182795,0.90302616,-0.0400925,52.915962
32696000,764000,39.8714138,32.7364368,-74.155426,-65.603966,-52.61488,-8.862526,-14.112639,1.3976178,-1.1876414,0.82084185,-0.21644494,52.785034
32800000,764000,39.8714138,32.7364368,-75.09207,-67.083275,-52.474613,-8.982896,-14.037102,1.3792199,-1.0394208,0.77579886,-0.21759047,52.644768
32896000,764000,39.8714138,32.7364368,-75.96668,-68.44219,-52.3465,-9.078415,-13.974611,1.3598375,-0.9078713,0.6838549,-0.110022716,52.516655
33000000,764000,39.8714138,32.7364368,-76.92272,-69.90614,-52.20946,-9.17006,-13.914812,1.3379834,-0.76149374,0.5855155,-0.15699024,52.379616
33096000,764000,39.8714138,32.7364368,-77.81362,-71.25272,-52.084843,-9.245459,-13.868076,1.3157119,-0.73688436,0.54227835,-0.2510957,52.254997
33200000,764000,39.8714138,32.7364368,-78.785446,-72.705086,-51.95131,-9.313872,-13.822265,1.2858206,-0.57529086,0.54040205,-0.2632355,52.121464
33296000,764000,39.8714138,32.7364368,-79.68955,-74.04242,-51.831665,-9.3699875,-13.787592,1.2564005,-0.4383578,0.40462902,-0.2691075,52.00182
33400000,764000,39.8714138,32.7364368,-80.67485,-75.48751,-51.705925,-9.418301,-13.756598,1.221169,-0.2851217,0.28231913,-0.30871573,51.87608
33496000,764000,39.8714138,32.7364368,-81.58952,-76.819244,-51.593334,-9.455561,-13.7324095,1.1873574,-0.3633936,0.2781872,-0.36477762,51.76349
33600000,764000,39.8714138,32.7364368,-82.584335,-78.259476,-51.474785,-9.487628,-13.714662,1.1497518,-0.23753165,0.21105202,-0.3813663,51.64494
33696000,764000,39.8714138,32.7364368,-83.50545,-79.587105,-51.368538,-9.5069475,-13.700668,1.1142354,-0.11559633,0.15921931,-0.29660946,51.538692
33800000,764000,39.8714138,32.7364368,-84.50621,-81.024895,-51.25757,-9.523196,-13.694432,1.0756575,0.020711944,0.0379501,-0.3482867,51.427723
33896000,764000,39.8714138,32.7364368,-85.43135,-82.35195,-51.158188,-9.530118,-13.692747,1.040298,-0.003466324,0.09043475,-0.32072234,51.328342
34000000,764000,39.8714138,32.7364368,-86.435,-83.79088,-51.052567,-9.53049,-13.6981945,1.005998,0.07943928,-0.13838194,-0.30550358,51.22272
34096000,764000,39.8714138,32.7364368,-87.35948,-85.11758,-50.958035,-9.5228405,-13.7062645,0.9754732,0.14452411,-0.06322622,-0.34221354,51.12819
34200000,764000,39.8714138,32.7364368,-88.35998,-86.555725,-50.85911,-9.510183,-13.716461,0.9435139,0.17790519,-0.02172557,-0.3368752,51.029266
