timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
225296000,225296000,-0.029927295,0.0146493,-0.07615066,0.26405132,0,0,0,0
225300000,225300000,-0.029814975,0.014668587,-0.076220125,0.26405132,0,0,0,0
225304000,225304000,-0.029753033,0.01459445,-0.07632209,0.26405132,0,0,0,0
225308000,225308000,-0.029542314,0.014633142,-0.076379344,0.26405132,0,0,0,0
225312000,225312000,-0.029419368,0.014435797,-0.07639688,0.26405132,0,0,0,0
225316000,225316000,-0.02913519,0.014385561,-0.07641551,0.2642718,0,0,0,0
225320000,225320000,-0.02871564,0.014410203,-0.07644903,0.2642718,0,0,0,0
225324000,225324000,-0.028240075,0.014436065,-0.07649768,0.2642718,0,0,0,0
225328000,225328000,-0.027940508,0.01443681,-0.07655461,0.2642718,0,0,0,0
225332000,225332000,-0.027630521,0.014456635,-0.07659183,0.2642718,0,0,0,0
225336000,225336000,-0.02730955,0.01455086,-0.076618865,0.2642718,0,0,0,0
225340000,225340000,-0.027294364,0.014619684,-0.07664038,0.2644863,0,0,0,0
225344000,225344000,-0.027357318,0.014663793,-0.07668337,0.2644863,0,0,0,0
225348000,225348000,-0.027132222,0.014695373,-0.07674446,0.2644863,0,0,0,0
225356000,225356000,-0.0258297,0.014526736,-0.07698647,0.2644863,0,0,0,0
225360000,225360000,-0.025659999,0.014616917,-0.07703407,0.2644863,0,0,0,0
225364000,225364000,-0.025975801,0.014803048,-0.077050194,0.26469386,0,0,0,0
225372000,225372000,-0.025960904,0.014987806,-0.07712101,0.26469386,0,0,0,0
225376000,225376000,-0.02568,0.014988426,-0.077096164,0.26469386,0,0,0,0
225380000,225380000,-0.02521687,0.014945356,-0.07712827,0.26469386,0,0,0,0
225384000,225384000,-0.024623632,0.014973859,-0.07719454,0.26469386,0,0,0,0
225388000,225388000,-0.030067235,0.015075902,-0.077317186,0.26488745,0,0,0,0
225392000,225392000,-0.029717062,0.014881487,-0.075888634,0.26488745,0,0,0,0
225396000,225396000,-0.029503625,0.014911415,-0.07594636,0.26488745,0,0,0,0
225400000,225400000,-0.02960095,0.014872668,-0.075876005,0.26488745,0,0,0,0
225404000,225404000,-0.029332146,0.014937071,-0.0758757,0.26488745,0,0,0,0
225408000,225408000,-0.02889497,0.014974218,-0.07594171,0.26488745,0,0,0,0
225412000,225412000,-0.030190468,0.015076192,-0.0760029,0.26463884,0,0,0,0
225416000,225416000,-0.030098021,0.015133546,-0.07606378,0.26463884,0,0,0,0
225420000,225420000,-0.030064536,0.015238878,-0.076131776,0.26463884,0,0,0,0
225424000,225424000,-0.02987352,0.01534218,-0.07620282,0.26463884,0,0,0,0
225428000,225428000,-0.029515829,0.0154278,-0.0762937,0.26463884,0,0,0,0
225436000,225436000,-0.0290565,0.01559304,-0.07643485,0.26441026,0,0,0,0
225440000,225440000,-0.028658025,0.015506753,-0.07652242,0.26441026,0,0,0,0
225444000,225444000,-0.02811619,0.015595201,-0.076515704,0.26441026,0,0,0,0
225452000,225452000,-0.027413841,0.015805036,-0.07660181,0.26441026,0,0,0,0
225456000,225456000,-0.026957769,0.015877489,-0.07676634,0.26441026,0,0,0,0
225460000,225460000,-0.026421377,0.015992481,-0.07691082,0.2641909,0,0,0,0
225464000,225464000,-0.025905639,0.016011342,-0.07694385,0.2641909,0,0,0,0
225468000,225468000,-0.025685076,0.016056731,-0.07700354,0.2641909,0,0,0,0
225472000,225472000,-0.02606821,0.015992602,-0.076955795,0.2641909,0,0,0,0
225476000,225476000,-0.026164243,0.015999075,-0.077025235,0.2641909,0,0,0,0
225484000,225484000,-0.0257794,0.016326403,-0.07710368,0.2639828,0,0,0,0
225488000,225488000,-0.025352817,0.016331218,-0.07713852,0.2639828,0,0,0,0
225492000,225492000,-0.025144164,0.016595725,-0.07848245,0.2639828,0,0,0,0
225496000,225496000,-0.02464015,0.0166394,-0.07849763,0.2639828,0,0,0,0
225500000,225500000,-0.02404035,0.01671035,-0.07851169,0.2639828,0,0,0,0
225508000,225508000,-0.031473827,0.016899828,-0.07846219,0.264159,0,0,0,0
225512000,225512000,-0.03189933,0.016855394,-0.07854228,0.264159,0,0,0,0
225516000,225516000,-0.032114454,0.01676672,-0.07868941,0.264159,0,0,0,0
225520000,225520000,-0.03187395,0.016743533,-0.07882082,0.264159,0,0,0,0
225524000,225524000,-0.031183494,0.016803911,-0.07893678,0.264159,0,0,0,0
225532000,225532000,-0.030225974,0.016943954,-0.079028316,0.26433098,0,0,0,0
225536000,225536000,-0.029946217,0.01693597,-0.07887294,0.26433098,0,0,0,0
225540000,225540000,-0.029583942,0.016896755,-0.07902555,0.26433098,0,0,0,0
225544000,225544000,-0.029113786,0.016927365,-0.07918782,0.26433098,0,0,0,0
225548000,225548000,-0.028814282,0.017006993,-0.07922718,0.26433098,0,0,0,0
225552000,225552000,-0.028262382,0.017040135,-0.07915398,0.26433098,0,0,0,0
225556000,225556000,-0.02750811,0.017072681,-0.07910684,0.26452154,0,0,0,0
225560000,225560000,-0.027312305,0.017166846,-0.07919373,0.26452154,0,0,0,0
225564000,225564000,-0.027421605,0.017275773,-0.079307,0.26452154,0,0,0,0
225568000,225568000,-0.02734829,0.017315485,-0.079368256,0.26452154,0,0,0,0
225572000,225572000,-0.027167,0.017280083,-0.079466894,0.26452154,0,0,0,0
225576000,225576000,-0.027012607,0.01731724,-0.07960339,0.26452154,0,0,0,0
225580000,225580000,-0.02707897,0.01745551,-0.07969917,0.2647221,0,0,0,0
225584000,225584000,-0.027264684,0.017531896,-0.07975888,0.2647221,0,0,0,0
225588000,225588000,-0.02679412,0.017510675,-0.079831965,0.2647221,0,0,0,0
225592000,225592000,-0.025818,0.017423632,-0.07958213,0.2647221,0,0,0,0
225596000,225596000,-0.025169324,0.01743095,-0.079517365,0.2647221,0,0,0,0
225600000,225600000,-0.025030088,0.017495751,-0.07945384,0.2647221,0,0,0,0
225604000,225604000,-0.025075702,0.017629404,-0.07951588,0.26482272,0,0,0,0
225612000,225612000,-0.02485873,0.01776182,-0.079798795,0.26482272,0,0,0,0
225616000,225616000,-0.02504685,0.017770901,-0.080086075,0.26482272,0,0,0,0
225620000,225620000,-0.024662672,0.017671183,-0.08009344,0.26482272,0,0,0,0
225624000,225624000,-0.024048118,0.017616324,-0.08007074,0.26482272,0,0,0,0
225628000,225628000,-0.031000337,0.017639905,-0.08012429,0.26493457,0,0,0,0
225632000,225632000,-0.030812565,0.01770885,-0.08022508,0.26493457,0,0,0,0
225636000,225636000,-0.03089609,0.017794758,-0.0802941,0.26493457,0,0,0,0
225640000,225640000,-0.031294055,0.01778922,-0.08034704,0.26493457,0,0,0,0
225644000,225644000,-0.031766966,0.01771222,-0.080370575,0.26493457,0,0,0,0
225652000,225652000,-0.030732626,0.017743897,-0.08037093,0.26503682,0,0,0,0
225656000,225656000,-0.029804632,0.017824378,-0.080407456,0.26503682,0,0,0,0
225660000,225660000,-0.029420251,0.017929941,-0.08045922,0.26503682,0,0,0,0
225664000,225664000,-0.029257461,0.018075338,-0.08051577,0.26503682,0,0,0,0
225668000,225668000,-0.029018741,0.018115137,-0.080581434,0.26503682,0,0,0,0
225672000,225672000,-0.02868865,0.018231964,-0.08061041,0.26503682,0,0,0,0
225676000,225676000,-0.028381314,0.018359749,-0.080618165,0.2651355,0,0,0,0
225680000,225680000,-0.02802503,0.018455304,-0.08065915,0.2651355,0,0,0,0
225684000,225684000,-0.027778544,0.018497987,-0.08069682,0.2651355,0,0,0,0
225692000,225692000,-0.027904125,0.018461771,-0.081195734,0.2651355,0,0,0,0
225696000,225696000,-0.02752479,0.018412136,-0.08131706,0.2651355,0,0,0,0
225700000,225700000,-0.027168598,0.018494809,-0.08137058,0.26531684,0,0,0,0
225708000,225708000,-0.026398674,0.018766921,-0.08138479,0.26531684,0,0,0,0
225712000,225712000,-0.025805704,0.018775718,-0.08136351,0.26531684,0,0,0,0
225716000,225716000,-0.025509128,0.018715978,-0.08134854,0.26531684,0,0,0,0
225720000,225720000,-0.025558379,0.018686583,-0.08141374,0.26531684,0,0,0,0
225724000,225724000,-0.027787177,0.01867709,-0.081534,0.26549053,0,0,0,0
225728000,225728000,-0.027929304,0.018643463,-0.08160556,0.26549053,0,0,0,0
225732000,225732000,-0.027743395,0.018651059,-0.0816319,0.26549053,0,0,0,0
225740000,225740000,-0.027304208,0.018871076,-0.08172593,0.26549053,0,0,0,0
225748000,225748000,-0.027076896,0.019060351,-0.08187622,0.265661,0,0,0,0
225752000,225752000,-0.026739437,0.019176243,-0.08207832,0.265661,0,0,0,0
225756000,225756000,-0.02625363,0.019229772,-0.08218971,0.265661,0,0,0,0
225760000,225760000,-0.025993822,0.019287188,-0.082247004,0.265661,0,0,0,0
225764000,225764000,-0.026078662,0.019250324,-0.08224503,0.265661,0,0,0,0
225768000,225768000,-0.026009344,0.019140385,-0.08222008,0.265661,0,0,0,0
225772000,225772000,-0.03124613,0.019205334,-0.0822859,0.2658307,0,0,0,0
225776000,225776000,-0.0299966,0.019198768,-0.08226298,0.2658307,0,0,0,0
225780000,225780000,-0.029463075,0.019323029,-0.08232328,0.2658307,0,0,0,0
225784000,225784000,-0.029447488,0.019442998,-0.08238933,0.2658307,0,0,0,0
225788000,225788000,-0.029679762,0.0194925,-0.08253071,0.2658307,0,0,0,0
225792000,225792000,-0.029804762,0.019476749,-0.08272166,0.2658307,0,0,0,0
225796000,225796000,-0.029587682,0.019448727,-0.08274838,0.26601285,0,0,0,0
225800000,225800000,-0.029325154,0.019414965,-0.08269849,0.26601285,0,0,0,0
225804000,225804000,-0.029156305,0.019392496,-0.08272051,0.26601285,0,0,0,0
225808000,225808000,-0.028945329,0.019393895,-0.08283616,0.26601285,0,0,0,0
225812000,225812000,-0.028413082,0.019452253,-0.08294169,0.26601285,0,0,0,0
225820000,225820000,-0.02747938,0.01959378,-0.083034776,0.26619166,0,0,0,0
225828000,225828000,-0.027246937,0.01988449,-0.08315455,0.26619166,0,0,0,0
225832000,225832000,-0.026620401,0.019884376,-0.08323417,0.26619166,0,0,0,0
225836000,225836000,-0.02639295,0.01991257,-0.08329892,0.26619166,0,0,0,0
225840000,225840000,-0.026199747,0.019874394,-0.08334839,0.26619166,0,0,0,0
225844000,225844000,-0.028416868,0.020023298,-0.08321337,0.2663682,0,0,0,0
225848000,225848000,-0.02774703,0.020022206,-0.0832441,0.2663682,0,0,0,0
225852000,225852000,-0.027023254,0.019899411,-0.08333397,0.2663682,0,0,0,0
225856000,225856000,-0.026478218,0.019793581,-0.083472826,0.2663682,0,0,0,0
225860000,225860000,-0.026076237,0.01983235,-0.0836189,0.2663682,0,0,0,0
225864000,225864000,-0.025854418,0.020025995,-0.08367687,0.2663682,0,0,0,0
225868000,225868000,-0.025896568,0.020206094,-0.08364402,0.26655334,0,0,0,0
225872000,225872000,-0.026000641,0.020281175,-0.08364438,0.26655334,0,0,0,0
225876000,225876000,-0.026035631,0.020360002,-0.08369346,0.26655334,0,0,0,0
225880000,225880000,-0.025959153,0.020350236,-0.08372568,0.26655334,0,0,0,0
225884000,225884000,-0.02583014,0.020272767,-0.083728485,0.26655334,0,0,0,0
225892000,225892000,-0.025047325,0.020390049,-0.08390503,0.26672167,0,0,0,0
225896000,225896000,-0.024227714,0.020322394,-0.083466284,0.26672167,0,0,0,0
225900000,225900000,-0.023809463,0.020351171,-0.08360934,0.26672167,0,0,0,0
225904000,225904000,-0.023744505,0.020389017,-0.083658256,0.26672167,0,0,0,0
225908000,225908000,-0.02392579,0.02047367,-0.08369362,0.26672167,0,0,0,0
225912000,225912000,-0.024051886,0.020561673,-0.08373346,0.26672167,0,0,0,0
225916000,225916000,-0.029121231,0.020673525,-0.083788164,0.26673186,0,0,0,0
225920000,225920000,-0.029230999,0.02076137,-0.08397942,0.26673186,0,0,0,0
225924000,225924000,-0.029258758,0.020758655,-0.08399409,0.26673186,0,0,0,0
225928000,225928000,-0.029245635,0.020762898,-0.083916806,0.26673186,0,0,0,0
225932000,225932000,-0.029007686,0.02083426,-0.08386134,0.26673186,0,0,0,0
225936000,225936000,-0.02880257,0.020892283,-0.08389426,0.26673186,0,0,0,0
225940000,225940000,-0.030811908,0.020944078,-0.083964035,0.26673734,0,0,0,0
225944000,225944000,-0.0305279,0.020918593,-0.0839948,0.26673734,0,0,0,0
225952000,225952000,-0.029729502,0.020990763,-0.08404401,0.26673734,0,0,0,0
225956000,225956000,-0.028640144,0.02105321,-0.084108874,0.26673734,0,0,0,0
225960000,225960000,-0.027951032,0.021003043,-0.08424784,0.26673734,0,0,0,0
225964000,225964000,-0.027812794,0.02095006,-0.08436739,0.26676965,0,0,0,0
225972000,225972000,-0.027940322,0.020807834,-0.0845096,0.26676965,0,0,0,0
225976000,225976000,-0.02775389,0.020803658,-0.084546134,0.26676965,0,0,0,0
225980000,225980000,-0.027598465,0.02081307,-0.08460863,0.26676965,0,0,0,0
225984000,225984000,-0.027422948,0.02099788,-0.08467674,0.26676965,0,0,0,0
225988000,225988000,-0.027292147,0.021302309,-0.08472688,0.26679996,0,0,0,0
225992000,225992000,-0.026922107,0.021239204,-0.08418762,0.26679996,0,0,0,0
225996000,225996000,-0.026357483,0.021176333,-0.08419389,0.26679996,0,0,0,0
226000000,226000000,-0.025736846,0.021161143,-0.08426333,0.26679996,0,0,0,0
226004000,226004000,-0.025349548,0.021251816,-0.0843972,0.26679996,0,0,0,0
226008000,226008000,-0.025252718,0.021402277,-0.08448517,0.26679996,0,0,0,0
226012000,226012000,-0.025157629,0.021630265,-0.08454017,0.26670027,0,0,0,0
226020000,226020000,-0.02470975,0.021749359,-0.08470684,0.26670027,0,0,0,0
226024000,226024000,-0.02439145,0.021608565,-0.0845822,0.26670027,0,0,0,0
226028000,226028000,-0.024236558,0.02159015,-0.08457831,0.26670027,0,0,0,0
226036000,226036000,-0.026640857,0.021692408,-0.08489121,0.26660487,0,0,0,0
226040000,226040000,-0.026441151,0.02171531,-0.08505534,0.26660487,0,0,0,0
226044000,226044000,-0.025927348,0.021748705,-0.08512156,0.26660487,0,0,0,0
226048000,226048000,-0.025682643,0.021764621,-0.08509038,0.26660487,0,0,0,0
226052000,226052000,-0.025931614,0.021825576,-0.08504834,0.26660487,0,0,0,0
226056000,226056000,-0.026151182,0.021898981,-0.08504318,0.26660487,0,0,0,0
226060000,226060000,-0.025912732,0.022017943,-0.085093126,0.2665043,0,0,0,0
226064000,226064000,-0.025770787,0.021949887,-0.08509979,0.2665043,0,0,0,0
226068000,226068000,-0.025643215,0.021832481,-0.08522605,0.2665043,0,0,0,0
226072000,226072000,-0.025482584,0.02183588,-0.08535704,0.2665043,0,0,0,0
226076000,226076000,-0.025253376,0.022038575,-0.08541306,0.2665043,0,0,0,0
226080000,226080000,-0.025133632,0.022266243,-0.085362315,0.2665043,0,0,0,0
226084000,226084000,-0.030145947,0.022499198,-0.085228145,0.26640627,0,0,0,0
226088000,226088000,-0.02984127,0.022539105,-0.08516341,0.26640627,0,0,0,0
226092000,226092000,-0.029345851,0.022526272,-0.08525914,0.26640627,0,0,0,0
226096000,226096000,-0.028975312,0.022521425,-0.08536889,0.26640627,0,0,0,0
226100000,226100000,-0.02880409,0.022574976,-0.08546277,0.26640627,0,0,0,0
226108000,226108000,-0.02830967,0.02270493,-0.08561896,0.266352,0,0,0,0
226112000,226112000,-0.027780293,0.022678716,-0.08586215,0.266352,0,0,0,0
226116000,226116000,-0.027373396,0.02271743,-0.08595495,0.266352,0,0,0,0
226120000,226120000,-0.026809497,0.022790672,-0.08593166,0.266352,0,0,0,0
226124000,226124000,-0.026075881,0.022818511,-0.08592986,0.266352,0,0,0,0
226128000,226128000,-0.02553546,0.02269103,-0.0860183,0.266352,0,0,0,0
226132000,226132000,-0.027721986,0.022641122,-0.086106084,0.2663297,0,0,0,0
226136000,226136000,-0.028000193,0.022623517,-0.08619778,0.2663297,0,0,0,0
226140000,226140000,-0.028216569,0.02266913,-0.08629199,0.2663297,0,0,0,0
226144000,226144000,-0.028296378,0.022717964,-0.08636506,0.2663297,0,0,0,0
226152000,226152000,-0.027796714,0.02287272,-0.086422876,0.2663297,0,0,0,0
226156000,226156000,-0.027298104,0.023037594,-0.08642752,0.26631582,0,0,0,0
226164000,226164000,-0.026435817,0.023219667,-0.08642612,0.26631582,0,0,0,0
226168000,226168000,-0.026031401,0.023334634,-0.086483866,0.26631582,0,0,0,0
226172000,226172000,-0.025794895,0.023425747,-0.08656002,0.26631582,0,0,0,0
226176000,226176000,-0.025417257,0.023472186,-0.08662,0.26631582,0,0,0,0
226180000,226180000,-0.024956338,0.02356501,-0.08668512,0.26632428,0,0,0,0
226184000,226184000,-0.024704825,0.023577362,-0.086765215,0.26632428,0,0,0,0
226188000,226188000,-0.024642276,0.023527216,-0.08681519,0.26632428,0,0,0,0
226192000,226192000,-0.02473388,0.02368644,-0.08797766,0.26632428,0,0,0,0
226196000,226196000,-0.024492571,0.023704631,-0.088032864,0.26632428,0,0,0,0
226200000,226200000,-0.0240181,0.023819339,-0.08801409,0.26632428,0,0,0,0
226204000,226204000,-0.023717353,0.023876894,-0.08807967,0.26661423,0,0,0,0
226208000,226208000,-0.023316136,0.023862556,-0.08808822,0.26661423,0,0,0,0
226212000,226212000,-0.023357961,0.023729447,-0.0882072,0.26661423,0,0,0,0
226216000,226216000,-0.023118123,0.02372022,-0.08829284,0.26661423,0,0,0,0
226220000,226220000,-0.022601318,0.023820944,-0.08834518,0.26661423,0,0,0,0
226228000,226228000,-0.022047397,0.023954172,-0.088550724,0.26690346,0,0,0,0
226232000,226232000,-0.022145098,0.024074908,-0.088639036,0.26690346,0,0,0,0
226236000,226236000,-0.022183498,0.024136331,-0.088697605,0.26690346,0,0,0,0
226240000,226240000,-0.021959515,0.024111593,-0.08875179,0.26690346,0,0,0,0
226244000,226244000,-0.022110468,0.024105294,-0.088891014,0.26690346,0,0,0,0
226248000,226248000,-0.022642197,0.024195483,-0.08908616,0.26690346,0,0,0,0
226252000,226252000,-0.025000757,0.024314184,-0.08918831,0.2671636,0,0,0,0
226256000,226256000,-0.024724413,0.024381988,-0.089151986,0.2671636,0,0,0,0
226260000,226260000,-0.0244997,0.024424918,-0.08921719,0.2671636,0,0,0,0
226264000,226264000,-0.02373192,0.024399705,-0.08902837,0.2671636,0,0,0,0
226268000,226268000,-0.022946421,0.024344465,-0.0891238,0.2671636,0,0,0,0
226272000,226272000,-0.02255958,0.024308372,-0.08924353,0.2671636,0,0,0,0
226276000,226276000,-0.022497153,0.024342831,-0.089276016,0.2674396,0,0,0,0
226280000,226280000,-0.022620335,0.024421453,-0.089238815,0.2674396,0,0,0,0
226284000,226284000,-0.022398828,0.024467608,-0.089300275,0.2674396,0,0,0,0
226288000,226288000,-0.022510938,0.024630584,-0.089291036,0.2674396,0,0,0,0
226292000,226292000,-0.022152537,0.024660945,-0.08929912,0.2674396,0,0,0,0
226296000,226296000,-0.022312734,0.024667686,-0.089439146,0.2674396,0,0,0,0
226300000,226300000,-0.027028875,0.024722476,-0.08948932,0.26767403,0,0,0,0
226304000,226304000,-0.028395386,0.024741467,-0.08966605,0.26767403,0,0,0,0
226308000,226308000,-0.02800626,0.024805408,-0.08969731,0.26767403,0,0,0,0
226312000,226312000,-0.0270635,0.024877336,-0.08977133,0.26767403,0,0,0,0
226316000,226316000,-0.026204314,0.024966836,-0.089894675,0.26767403,0,0,0,0
226324000,226324000,-0.026029486,0.025009878,-0.09007722,0.26790464,0,0,0,0
226328000,226328000,-0.026175287,0.024834035,-0.09012463,0.26790464,0,0,0,0
226332000,226332000,-0.025997236,0.0247418,-0.09013802,0.26790464,0,0,0,0
226336000,226336000,-0.025450287,0.024772473,-0.09005575,0.26790464,0,0,0,0
226340000,226340000,-0.024773676,0.024860274,-0.089950144,0.26790464,0,0,0,0
226344000,226344000,-0.024333369,0.02502357,-0.08997177,0.26790464,0,0,0,0
226348000,226348000,-0.026503824,0.025199883,-0.0900596,0.26815647,0,0,0,0
226352000,226352000,-0.026399033,0.025234465,-0.090156786,0.26815647,0,0,0,0
226356000,226356000,-0.026177548,0.025253855,-0.09022336,0.26815647,0,0,0,0
226360000,226360000,-0.026129354,0.025173884,-0.09046641,0.26815647,0,0,0,0
226364000,226364000,-0.025915379,0.025245154,-0.09052377,0.26815647,0,0,0,0
226368000,226368000,-0.025910128,0.025445364,-0.09044035,0.26815647,0,0,0,0
226372000,226372000,-0.025595382,0.025444385,-0.09052031,0.268409,0,0,0,0
226376000,226376000,-0.025047617,0.025419626,-0.09064559,0.268409,0,0,0,0
226380000,226380000,-0.02480858,0.025463883,-0.09071525,0.268409,0,0,0,0
226384000,226384000,-0.023752095,0.025489286,-0.090709314,0.268409,0,0,0,0
226392000,226392000,-0.024111157,0.02535053,-0.089828424,0.268409,0,0,0,0
226396000,226396000,-0.024082106,0.025466606,-0.08981273,0.26844215,0,0,0,0
226400000,226400000,-0.023707267,0.025464352,-0.08981901,0.26844215,0,0,0,0
226404000,226404000,-0.02340476,0.025460891,-0.08988982,0.26844215,0,0,0,0
226412000,226412000,-0.023535222,0.02553824,-0.090038,0.26844215,0,0,0,0
226416000,226416000,-0.023354739,0.025645636,-0.0900657,0.26844215,0,0,0,0
226420000,226420000,-0.023451082,0.025853464,-0.08999869,0.26845717,0,0,0,0
226428000,226428000,-0.02390435,0.025793195,-0.090119444,0.26845717,0,0,0,0
226432000,226432000,-0.023290385,0.02570048,-0.09026199,0.26845717,0,0,0,0
226436000,226436000,-0.022270741,0.025631925,-0.09036374,0.26845717,0,0,0,0
226444000,226444000,-0.023388395,0.025777174,-0.09057001,0.26846892,0,0,0,0
226448000,226448000,-0.023528753,0.02589182,-0.09060458,0.26846892,0,0,0,0
226452000,226452000,-0.023629297,0.025988385,-0.09058001,0.26846892,0,0,0,0
226460000,226460000,-0.02289002,0.026043491,-0.09070614,0.26846892,0,0,0,0
226468000,226468000,-0.022445992,0.02629945,-0.090837605,0.26849693,0,0,0,0
226472000,226472000,-0.022821281,0.026500862,-0.090814695,0.26849693,0,0,0,0
226476000,226476000,-0.023339992,0.026615959,-0.09079863,0.26849693,0,0,0,0
226480000,226480000,-0.023410238,0.026642289,-0.09085277,0.26849693,0,0,0,0
226484000,226484000,-0.023033446,0.026594304,-0.090925604,0.26849693,0,0,0,0
226492000,226492000,-0.02199125,0.026480176,-0.09091816,0.2685122,0,0,0,0
226496000,226496000,-0.021823678,0.026564479,-0.0913064,0.2685122,0,0,0,0
226500000,226500000,-0.021881033,0.026636243,-0.09142098,0.2685122,0,0,0,0
226504000,226504000,-0.021826534,0.026764415,-0.09152108,0.2685122,0,0,0,0
226508000,226508000,-0.021325603,0.026909204,-0.09161461,0.2685122,0,0,0,0
226512000,226512000,-0.020740286,0.026973533,-0.09169492,0.2685122,0,0,0,0
226516000,226516000,-0.02071661,0.026999138,-0.09169605,0.26860505,0,0,0,0
226520000,226520000,-0.021052742,0.02695694,-0.09168223,0.26860505,0,0,0,0
226524000,226524000,-0.021232111,0.026923064,-0.09174458,0.26860505,0,0,0,0
226528000,226528000,-0.0213879,0.026949985,-0.09185149,0.26860505,0,0,0,0
226532000,226532000,-0.021405518,0.026982762,-0.09192224,0.26860505,0,0,0,0
226536000,226536000,-0.020942837,0.026942987,-0.09195486,0.26860505,0,0,0,0
226540000,226540000,-0.023245743,0.027030356,-0.09201037,0.2686711,0,0,0,0
226544000,226544000,-0.021624856,0.026987476,-0.092014566,0.2686711,0,0,0,0
226548000,226548000,-0.021306885,0.027001716,-0.09202201,0.2686711,0,0,0,0
226552000,226552000,-0.02146733,0.027072629,-0.092084475,0.2686711,0,0,0,0
226556000,226556000,-0.021660637,0.027164966,-0.09219702,0.2686711,0,0,0,0
226560000,226560000,-0.021644432,0.027265087,-0.09228218,0.2686711,0,0,0,0
226564000,226564000,-0.021460002,0.027354132,-0.09233363,0.26874694,0,0,0,0
226568000,226568000,-0.02120948,0.027503667,-0.092526145,0.26874694,0,0,0,0
226572000,226572000,-0.021298531,0.027609374,-0.092666514,0.26874694,0,0,0,0
226576000,226576000,-0.021108499,0.027659325,-0.0927174,0.26874694,0,0,0,0
226580000,226580000,-0.02079877,0.02763374,-0.09267878,0.26874694,0,0,0,0
226584000,226584000,-0.020743394,0.027589064,-0.09258566,0.26874694,0,0,0,0
226592000,226592000,-0.020871554,0.027818996,-0.0927775,0.2688249,0,0,0,0
226596000,226596000,-0.020679623,0.027857741,-0.09283137,0.2688249,0,0,0,0
226600000,226600000,-0.02093415,0.027866004,-0.09289806,0.2688249,0,0,0,0
226604000,226604000,-0.02102991,0.027846418,-0.092967324,0.2688249,0,0,0,0
226608000,226608000,-0.021128777,0.02787966,-0.09307486,0.2688249,0,0,0,0
226612000,226612000,-0.025590925,0.027880903,-0.093205616,0.26897305,0,0,0,0
226616000,226616000,-0.025446005,0.027777996,-0.09330746,0.26897305,0,0,0,0
226620000,226620000,-0.025286417,0.027724568,-0.093367875,0.26897305,0,0,0,0
226624000,226624000,-0.024925362,0.02778732,-0.093387134,0.26897305,0,0,0,0
226628000,226628000,-0.024232429,0.027932923,-0.09337576,0.26897305,0,0,0,0
226632000,226632000,-0.023506662,0.028119016,-0.09328217,0.26897305,0,0,0,0
226636000,226636000,-0.025792783,0.028322894,-0.09315395,0.26913127,0,0,0,0
226640000,226640000,-0.026083855,0.028379882,-0.09317983,0.26913127,0,0,0,0
226644000,226644000,-0.02635564,0.028335882,-0.093354076,0.26913127,0,0,0,0
226652000,226652000,-0.025990969,0.028383408,-0.09359022,0.26913127,0,0,0,0
226656000,226656000,-0.025349017,0.028322399,-0.09395249,0.26913127,0,0,0,0
226660000,226660000,-0.024656603,0.02829916,-0.094030336,0.2692895,0,0,0,0
226664000,226664000,-0.02375592,0.028264223,-0.09402526,0.2692895,0,0,0,0
226668000,226668000,-0.023132563,0.028237421,-0.094024055,0.2692895,0,0,0,0
226672000,226672000,-0.023156336,0.028241232,-0.093987174,0.2692895,0,0,0,0
226676000,226676000,-0.023205083,0.028228305,-0.09392003,0.2692895,0,0,0,0
226680000,226680000,-0.022857353,0.028282814,-0.093881994,0.2692895,0,0,0,0
226684000,226684000,-0.022731524,0.028475672,-0.09391413,0.26947722,0,0,0,0
226688000,226688000,-0.022887215,0.028605476,-0.09402747,0.26947722,0,0,0,0
226692000,226692000,-0.022905096,0.028372252,-0.09317515,0.26947722,0,0,0,0
226696000,226696000,-0.023076078,0.02840236,-0.09329509,0.26947722,0,0,0,0
226700000,226700000,-0.023142237,0.028554859,-0.093328714,0.26947722,0,0,0,0
226704000,226704000,-0.022962295,0.028737342,-0.09331095,0.26947722,0,0,0,0
226708000,226708000,-0.022688761,0.028913694,-0.09334763,0.2694318,0,0,0,0
226712000,226712000,-0.022324417,0.028922055,-0.09347235,0.2694318,0,0,0,0
226716000,226716000,-0.0219133,0.028874813,-0.09359413,0.2694318,0,0,0,0
226720000,226720000,-0.021758031,0.028796358,-0.09365442,0.2694318,0,0,0,0
226724000,226724000,-0.021892862,0.028742049,-0.09368921,0.2694318,0,0,0,0
226732000,226732000,-0.023922723,0.02874339,-0.09384495,0.26940566,0,0,0,0
226736000,226736000,-0.023756718,0.02871576,-0.09384723,0.26940566,0,0,0,0
226740000,226740000,-0.023929777,0.028827751,-0.09384658,0.26940566,0,0,0,0
226748000,226748000,-0.023457032,0.028872067,-0.09407539,0.26940566,0,0,0,0
226752000,226752000,-0.023112278,0.028865067,-0.094231956,0.26940566,0,0,0,0
226756000,226756000,-0.02303404,0.029012457,-0.09427641,0.2693845,0,0,0,0
226760000,226760000,-0.022839144,0.029130612,-0.0942572,0.2693845,0,0,0,0
226764000,226764000,-0.022500534,0.029297348,-0.09417935,0.2693845,0,0,0,0
