timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,vx,vy,vz,ax,ay,az,dist_bottom
14456000,756000,39.8714137,32.7364371,-48.04162,105.74641,-22.583368,-21.501144,-0.4398355,-3.3442261,-0.4575273,-11.219156,1.5107607,22.642668
14552000,756000,39.8714137,32.7364371,-50.11544,105.66491,-22.889061,-21.53204,-1.4840719,-3.1901348,0.08314592,-10.780787,1.5734555,22.94836
14656000,756000,39.8714137,32.7364371,-52.360546,105.463295,-23.20284,-21.506107,-2.5706425,-3.0148532,0.5112865,-10.269606,1.7381244,23.26214
14752000,756000,39.8714137,32.7364371,-54.43393,105.18085,-23.476978,-21.44061,-3.5318162,-2.8489637,0.98355746,-9.915769,1.6789408,23.536278
14856000,756000,39.8714137,32.7364371,-56.668087,104.76993,-23.758585,-21.315472,-4.537653,-2.6720781,1.5267473,-9.51867,1.687996,23.817884
14952000,756000,39.8714137,32.7364371,-58.71778,104.30317,-24.00548,-21.158356,-5.432994,-2.5155578,1.9558293,-9.34926,1.5725074,24.06478
15056000,756000,39.8714137,32.7364371,-60.916798,103.69992,-24.256094,-20.93982,-6.3774705,-2.3471248,2.4244723,-9.032855,1.5916972,24.315393
15152000,756000,39.8714137,32.7364371,-62.926235,103.06136,-24.475039,-20.698715,-7.2261987,-2.2061758,2.7607598,-8.892494,1.4832131,24.534338
15256000,756000,39.8714137,32.7364371,-65.072716,102.27644,-24.698074,-20.390617,-8.130044,-2.0676289,3.33001,-8.689763,1.2740352,24.757374
15352000,756000,39.8714137,32.7364371,-67.02465,101.47434,-24.894602,-20.062027,-8.952559,-1.9580898,3.7892106,-8.649227,1.1801178,24.953901
15456000,756000,39.8714137,32.7364371,-69.09954,100.51552,-25.098127,-19.651201,-9.8399105,-1.8592447,4.4097686,-8.545873,0.9848363,25.157427
15552000,756000,39.8714137,32.7364371,-70.9789,99.54821,-25.2829,-19.217104,-10.656689,-1.7931784,4.9385514,-8.662501,0.648031,25.3422
15656000,756000,39.8714137,32.7364371,-72.96378,98.40866,-25.47896,-18.680271,-11.551095,-1.7473245,5.562739,-8.763581,0.43110734,25.53826
15752000,756000,39.8714137,32.7364371,-74.745316,97.27663,-25.66022,-18.119251,-12.38518,-1.7368677,6.311517,-8.887477,0.17731076,25.719519
15856000,756000,39.8714137,32.7364371,-76.60978,95.9589,-25.856487,-17.423296,-13.302294,-1.7599211,7.3198185,-9.090376,-0.18493737,25.915787
15960000,756000,39.8714137,32.7364371,-78.399055,94.54704,-26.060148,-16.622583,-14.23832,-1.8292303,8.415975,-9.26559,-0.72374934,26.119448
16056000,756000,39.8714137,32.7364371,-79.97066,93.1553,-26.256544,-15.769499,-15.122533,-1.9369621,9.70053,-9.446289,-1.0629678,26.315844
16152000,756000,39.8714137,32.7364371,-81.455376,91.681496,-26.468475,-14.792177,-16.016922,-2.0875075,11.072012,-9.512035,-1.5270197,26.527775
16256000,756000,39.8714137,32.7364371,-82.95118,89.99063,-26.720308,-13.589049,-16.976038,-2.3088217,12.61963,-9.330158,-2.0655048,26.779608
16352000,756000,39.8714137,32.7364371,-84.21514,88.34043,-26.979559,-12.315283,-17.84906,-2.5624228,14.326843,-9.257316,-2.524846,27.038858
16456000,756000,39.8714137,32.7364371,-85.43768,86.45808,-27.29403,-10.742573,-18.763468,-2.8866532,16.281681,-8.716066,-2.9453392,27.353329
16552000,756000,39.8714137,32.7364371,-86.41349,84.640076,-27.617477,-9.128665,-19.534487,-3.206966,17.674656,-7.787834,-3.0731502,27.676777
16656000,756000,39.8714137,32.7364371,-87.29177,82.59537,-28.00486,-7.265569,-20.242208,-3.562296,18.488853,-6.323822,-2.8608654,28.06416
16752000,756000,39.8714137,32.7364371,-87.928085,80.650955,-28.39678,-5.5223274,-20.731977,-3.8806007,18.219975,-4.4713554,-2.7779925,28.45608
16856000,756000,39.8714137,32.7364371,-88.432365,78.50343,-28.857931,-3.6978405,-21.07338,-4.2046485,17.301088,-2.83745,-2.4571502,28.91723
16952000,756000,39.8714137,32.7364371,-88.73382,76.497955,-29.311289,-2.120885,-21.233652,-4.465393,16.088942,-1.4285088,-1.9263372,29.370588
17056000,756000,39.8714137,32.7364371,-88.90084,74.321266,-29.832254,-0.56031,-21.268208,-4.7040696,14.556208,-0.1488421,-1.5214756,29.891554
