timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
380000,1924000,473977419,85455940,488127,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.01,4.5373325,0,0.0,0.0,3,0,10
584000,2124000,473977420,85455940,488125,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0093238,0,0.0,0.0,3,0,10
788000,2328000,473977419,85455940,488121,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.01,5.717349,0,0.0,0.0,3,0,10
992000,2532000,473977420,85455940,488128,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.02,0.0,2.1636846,0,0.0,0.0,3,0,10
1196000,2736000,473977420,85455940,488124,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.1506956,0,0.0,0.0,3,0,10
1400000,2940000,473977420,85455940,488121,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,0.0,5.964313,0,0.0,0.0,3,0,10
1604000,3144000,473977419,85455940,488121,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,3.9266417,0,0.0,0.0,3,0,10
1808000,3348000,473977419,85455940,488121,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.01,1.8125244,0,0.0,0.0,3,0,10
2012000,3552000,473977419,85455940,488131,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.01,4.8253117,0,0.0,0.0,3,0,10
2216000,3756000,473977419,85455940,488120,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.03,4.2427206,0,0.0,0.0,3,0,10
2419999,3960000,473977419,85455940,488126,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.04,5.705481,0,0.0,0.0,3,0,10
2624000,4168000,473977419,85455941,488131,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,6.1100483,0,0.0,0.0,3,0,10
2828000,4368000,473977420,85455941,488125,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.03,4.789358,0,0.0,0.0,3,0,10
3032000,4572000,473977420,85455940,488121,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.04,3.4190998,0,0.0,0.0,3,0,10
3236000,4776000,473977420,85455940,488130,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.06,5.3988266,0,0.0,0.0,3,0,10
3440000,4980000,473977419,85455940,488120,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.02,-0.03,1.2559389,0,0.0,0.0,3,0,10
3644000,5184000,473977419,85455941,488119,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.26581365,0,0.0,0.0,3,0,10
3848000,5388000,473977420,85455941,488114,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,5.7374206,0,0.0,0.0,3,0,10
4052000,5592000,473977419,85455941,488119,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.01,1.5063937,0,0.0,0.0,3,0,10
4256000,5796000,473977419,85455940,488115,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,0.6555456,0,0.0,0.0,3,0,10
4460000,6004000,473977420,85455940,488119,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.01,3.1817353,0,0.0,0.0,3,0,10
4664000,6208000,473977420,85455940,488122,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,3.8947022,0,0.0,0.0,3,0,10
4868000,6412000,473977419,85455940,488129,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.03,-0.01,0.0,5.8213706,0,0.0,0.0,3,0,10
5072000,6616000,473977420,85455941,488127,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.01,0.9932669,0,0.0,0.0,3,0,10
5276000,6820000,473977420,85455941,488125,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,-0.03,5.3944635,0,0.0,0.0,3,0,10
5480000,7024000,473977420,85455940,488126,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,-0.01,6.04966,0,0.0,0.0,3,0,10
5684000,7228000,473977420,85455940,488126,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,6.2048197,0,0.0,0.0,3,0,10
5888000,7432000,473977419,85455940,488124,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.0,-0.02,3.0305896,0,0.0,0.0,3,0,10
6092000,7636000,473977419,85455940,488122,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.0,0.04,2.8852038,0,0.0,0.0,3,0,10
6296000,7840000,473977419,85455940,488129,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.04,5.792399,0,0.0,0.0,3,0,10
6500000,8044000,473977419,85455941,488124,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,2.8907886,0,0.0,0.0,3,0,10
6703999,8244000,473977420,85455940,488120,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,2.7255063,0,0.0,0.0,3,0,10
6908000,8452000,473977419,85455940,488123,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6928957,0,0.0,0.0,3,0,10
7112000,8652000,473977419,85455940,488128,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.9860102,0,0.0,0.0,3,0,10
7316000,8860000,473977419,85455940,488129,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.02,0.01,4.3465676,0,0.0,0.0,3,0,10
7520000,9060000,473977419,85455941,488120,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,3.3306117,0,0.0,0.0,3,0,10
7724000,9268000,473977420,85455940,488128,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.02,-0.01,4.8492227,0,0.0,0.0,3,0,10
7928000,9468000,473977420,85455940,488112,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.07,1.6989034,0,0.0,0.0,3,0,10
8132000,9676000,473977420,85455940,488115,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.03,0.0,1.4952235,0,0.0,0.0,3,0,10
8336000,9876000,473977420,85455941,488114,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.01,3.610388,0,0.0,0.0,3,0,10
8540000,10084000,473977420,85455940,488104,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.02,1.2665855,0,0.0,0.0,3,0,10
8744000,10284000,473977420,85455940,488117,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,0.47123888,0,0.0,0.0,3,0,10
8948000,10492000,473977420,85455940,488123,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,0.0,5.521349,0,0.0,0.0,3,0,10
9152000,10692000,473977419,85455940,488117,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.386664,0,0.0,0.0,3,0,10
9356000,10900000,473977419,85455940,488123,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,5.0522046,0,0.0,0.0,3,0,10
9560000,11100000,473977420,85455940,488134,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.04,3.4686673,0,0.0,0.0,3,0,10
9764000,11308000,473977419,85455940,488132,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,5.920331,0,0.0,0.0,3,0,10
9968000,11508000,473977419,85455940,488129,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.02,2.5408504,0,0.0,0.0,3,0,10
10172000,11716000,473977419,85455940,488136,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.830024,0,0.0,0.0,3,0,10
10376000,11916000,473977419,85455941,488120,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,4.072202,0,0.0,0.0,3,0,10
10580000,12124000,473977419,85455941,488119,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.03,0.60999256,0,0.0,0.0,3,0,10
10784000,12324000,473977419,85455941,488123,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.786519,0,0.0,0.0,3,0,10
10988000,12532000,473977419,85455940,488127,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.03,2.780135,0,0.0,0.0,3,0,10
11192000,12732000,473977420,85455940,488123,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.01,4.896172,0,0.0,0.0,3,0,10
11396000,12940000,473977419,85455940,488121,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.01,-0.01,0.84561205,0,0.0,0.0,3,0,10
11600000,13140000,473977419,85455941,488125,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.01,1.1400491,0,0.0,0.0,3,0,10
11804000,13348000,473977419,85455941,488124,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.89465576,0,0.0,0.0,3,0,10
12008000,13548000,473977419,85455940,488126,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,0.02,5.5566044,0,0.0,0.0,3,0,10
12212000,13756000,473977420,85455940,488120,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,-0.02,0.02,5.416455,0,0.0,0.0,3,0,10
12416000,13956000,473977420,85455940,488127,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,2.4848251,0,0.0,0.0,3,0,10
12620000,14164000,473977420,85456048,488124,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,8.389999,0.0,8.38,0.01,1.5702727,0,0.0,0.0,3,0,10
12824000,14364000,473977419,85456361,488123,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,14.42,0.0,14.429999,0.0,1.5706217,0,0.0,0.0,3,0,10
13028000,14572000,473977421,85456823,488126,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.57,0.03,18.57,-0.06,1.569051,0,0.0,0.0,3,0,10
13232000,14772000,473977418,85457355,488147,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,21.08,-0.26,21.09,-0.089999996,1.5831882,0,0.0,0.0,3,0,10
13436000,14980000,473977411,85457962,488163,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,22.539999,-0.42,22.519999,-0.049999997,1.5894713,0,0.0,0.0,3,0,10
13640000,15180000,473977400,85458573,488233,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,23.269999,-0.78999996,23.26,-0.71999997,1.6048301,0,0.0,0.0,3,0,10
13844000,15388000,473977380,85459223,488471,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,23.58,-1.3199999,23.529999,-1.61,1.6269959,0,0.0,0.0,3,0,10
14048000,15588000,473977351,85459851,488859,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,23.67,-1.8,23.59,-2.23,1.6472417,0,0.0,0.0,3,0,10
14252000,15796000,473977313,85460504,489401,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,23.609999,-2.28,23.539999,-2.9199998,1.6674876,0,0.0,0.0,3,0,10
14455999,15996000,473977267,85461128,490065,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,23.47,-2.74,23.289999,-3.6399999,1.6879079,0,0.0,0.0,3,0,10
14659999,16200000,473977213,85461759,490865,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,23.269999,-3.1999998,23.039999,-4.23,1.7086773,0,0.0,0.0,3,0,10
14864000,16408000,473977148,85462393,491827,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,23.01,-3.6299999,22.71,-4.9,1.7294466,0,0.0,0.0,3,0,10
15068000,16611999,473977077,85463005,492903,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,22.71,-4.02,22.31,-5.58,1.7489945,0,0.0,0.0,3,0,10
15272000,16812000,473977001,85463596,494077,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,22.43,-4.39,21.99,-6.14,1.768193,0,0.0,0.0,3,0,10
15476000,17016000,473976918,85464190,495375,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,22.22,-4.5899997,21.74,-6.54,1.778665,0,0.0,0.0,3,0,10
15680000,17224000,473976832,85464791,496749,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,22.09,-4.62,21.6,-6.71,1.7814575,0,0.0,0.0,3,0,10
15884000,17428000,473976747,85465377,498137,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,22.0,-4.5099998,21.529999,-6.85,1.7772686,0,0.0,0.0,3,0,10
16088000,17628000,473976667,85465943,499505,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,21.33,-4.33,20.89,-6.8999996,1.7753489,0,0.0,0.0,3,0,10
16292000,17832000,473976590,85466503,500919,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.84,-4.06,20.439999,-6.7999997,1.7669712,0,0.0,0.0,3,0,10
16496000,18040000,473976516,85467069,502273,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.81,-3.77,20.46,-6.18,1.7531831,0,0.0,0.0,3,0,10
16700000,18244000,473976449,85467627,503484,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.89,-3.47,20.57,-5.72,1.7379987,0,0.0,0.0,3,0,10
16904000,18444000,473976389,85468178,504605,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.93,-3.1299999,20.699999,-5.48,1.7210692,0,0.0,0.0,3,0,10
17108000,18648000,473976334,85468741,505710,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.949999,-2.84,20.76,-5.29,1.706932,0,0.0,0.0,3,0,10
17312000,18856000,473976284,85469317,506809,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.939999,-2.44,20.81,-5.16,1.6879079,0,0.0,0.0,3,0,10
17516000,19060000,473976242,85469883,507856,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.91,-2.1299999,20.84,-5.08,1.6727235,0,0.0,0.0,3,0,10
17720000,19260000,473976206,85470437,508879,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.869999,-1.81,20.789999,-5.06,1.6578882,0,0.0,0.0,3,0,10
17924000,19464000,473976176,85471002,509904,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.83,-1.5,20.77,-5.0299997,1.6432275,0,0.0,0.0,3,0,10
18128000,19672000,473976149,85471577,510960,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.77,-1.26,20.73,-5.04,1.6315337,0,0.0,0.0,3,0,10
18332000,19876000,473976129,85472141,511990,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.72,-1.0,20.699999,-5.06,1.6193165,0,0.0,0.0,3,0,10
18536000,20076000,473976112,85472691,512996,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.68,-0.81,20.67,-5.0299997,1.6100662,0,0.0,0.0,3,0,10
18740000,20280000,473976099,85473253,514004,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.63,-0.62,20.619999,-4.97,1.600816,0,0.0,0.0,3,0,10
18944000,20488000,473976089,85473824,515048,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.59,-0.45999998,20.6,-4.98,1.5931365,0,0.0,0.0,3,0,10
19148000,20692000,473976081,85474383,516066,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.55,-0.31,20.529999,-4.98,1.5858061,0,0.0,0.0,3,0,10
19352000,20892000,473976076,85474931,517061,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.51,-0.19,20.5,-4.97,1.5803956,0,0.0,0.0,3,0,10
19556000,21096000,473976073,85475487,518079,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.46,-0.089999996,20.47,-5.0,1.5753341,0,0.0,0.0,3,0,10
19760000,21304000,473976072,85476054,519113,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.41,-0.02,20.42,-4.95,1.5718435,0,0.0,0.0,3,0,10
19964000,21508000,473976072,85476608,520113,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.359999,0.04,20.359999,-4.98,1.5683528,0,0.0,0.0,3,0,10
20168000,21708000,473976073,85477150,521102,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.31,0.089999996,20.32,-4.96,1.5662584,0,0.0,0.0,3,0,10
20372000,21912000,473976076,85477701,522105,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.26,0.13,20.26,-4.93,1.563815,0,0.0,0.0,3,0,10
20576000,22120000,473976079,85478262,523133,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.21,0.17999999,20.199999,-4.91,1.5617205,0,0.0,0.0,3,0,10
20780000,22324000,473976083,85478811,524132,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.17,0.22,20.18,-4.94,1.5596262,0,0.0,0.0,3,0,10
20984000,22524000,473976087,85479348,525125,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.13,0.25,20.13,-4.85,1.5578808,0,0.0,0.0,3,0,10
21188000,22728000,473976091,85479895,526123,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.09,0.29,20.08,-4.85,1.5557865,0,0.0,0.0,3,0,10
21392000,22936000,473976096,85480451,527129,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.039999,0.26999998,20.039999,-4.88,1.5570081,0,0.0,0.0,3,0,10
21596000,23140000,473976101,85480994,528121,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,20.0,0.29,20.01,-4.83,1.5557865,0,0.0,0.0,3,0,10
21800000,23340000,473976107,85481527,529093,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.96,0.29,19.939999,-4.87,1.5557865,0,0.0,0.0,3,0,10
22004000,23544000,473976112,85482068,530080,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.91,0.34,19.91,-4.8199997,1.553343,0,0.0,0.0,3,0,10
22208000,23752000,473976119,85482621,531083,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.869999,0.31,19.869999,-4.8199997,1.5547392,0,0.0,0.0,3,0,10
22412000,23956000,473976124,85483160,532059,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.83,0.31,19.82,-4.8199997,1.5547392,0,0.0,0.0,3,0,10
22616000,24156000,473976131,85483688,533011,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.789999,0.32,19.76,-4.8199997,1.5540411,0,0.0,0.0,3,0,10
22820000,24360000,473976137,85484225,533980,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.75,0.35,19.76,-4.7599998,1.5528195,0,0.0,0.0,3,0,10
23024000,24568000,473976144,85484772,534971,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.71,0.32999998,19.67,-4.72,1.5535175,0,0.0,0.0,3,0,10
23228000,24772000,473976150,85485307,535933,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.68,0.37,19.67,-4.69,1.5514232,0,0.0,0.0,3,0,10
23432000,24972000,473976157,85485832,536894,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.64,0.38,19.63,-4.71,1.5508996,0,0.0,0.0,3,0,10
23640000,25176000,473976164,85486365,537853,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.6,0.39,19.55,-4.7,1.5503758,0,0.0,0.0,3,0,10
23840000,25384000,473976171,85486907,538838,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.56,0.38,19.539999,-4.71,1.550725,0,0.0,0.0,3,0,10
24044000,25588000,473976178,85487437,539798,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.46,0.39,19.47,-4.71,1.5503758,0,0.0,0.0,3,0,10
24248000,25788000,473976185,85487952,540714,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.1,0.38,19.1,-4.41,1.5505505,0,0.0,0.0,3,0,10
24452000,25992000,473976193,85488466,541571,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.73,0.42,18.74,-3.9199998,1.5482816,0,0.0,0.0,3,0,10
24656000,26200000,473976201,85488980,542328,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.41,0.48,18.4,-3.25,1.5444418,0,0.0,0.0,3,0,10
24860000,26404000,473976211,85489477,542909,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.109999,0.52,18.13,-2.54,1.5418237,0,0.0,0.0,3,0,10
25064000,26604000,473976221,85489956,543346,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.83,0.59,17.81,-1.89,1.5374604,0,0.0,0.0,3,0,10
25268000,26808000,473976232,85490436,543681,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.58,0.65999997,17.58,-1.37,1.5327481,0,0.0,0.0,3,0,10
25472000,27016000,473976245,85490920,543900,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.369999,0.71,17.359999,-0.87,1.5294319,0,0.0,0.0,3,0,10
25676000,27220000,473976259,85491388,544029,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.19,0.83,17.15,-0.42999998,1.5222762,0,0.0,0.0,3,0,10
25880000,27420000,473976275,85491844,544082,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.039999,0.85999995,17.01,-0.07,1.5196582,0,0.0,0.0,3,0,10
26084000,27624000,473976292,85492305,544085,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.91,0.97999996,16.869999,0.16,1.5123278,0,0.0,0.0,3,0,10
26288000,27832000,473976311,85492771,544025,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.8,1.05,16.75,0.39999998,1.5079645,0,0.0,0.0,3,0,10
26492000,28036000,473976330,85493225,543926,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.71,1.11,16.67,0.58,1.5041248,0,0.0,0.0,3,0,10
26696000,28236000,473976351,85493669,543784,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.65,1.15,16.609999,0.75,1.5015067,0,0.0,0.0,3,0,10
26900000,28440000,473976373,85494120,543626,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.59,1.23,16.57,0.84,1.4962707,0,0.0,0.0,3,0,10
27104000,28648000,473976396,85494578,543446,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.539999,1.25,16.49,0.9,1.4948745,0,0.0,0.0,3,0,10
27308000,28852000,473976419,85495026,543250,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.51,1.27,16.46,1.02,1.4936528,0,0.0,0.0,3,0,10
27512000,29052000,473976442,85495464,543064,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.48,1.28,16.43,0.97999996,1.4929546,0,0.0,0.0,3,0,10
27716000,29256000,473976466,85495911,542854,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.46,1.27,16.41,1.01,1.4933037,0,0.0,0.0,3,0,10
27920000,29464000,473976491,85496365,542635,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.449999,1.29,16.41,1.06,1.4919074,0,0.0,0.0,3,0,10
28124000,29668000,473976514,85496810,542426,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.44,1.26,16.359999,1.05,1.4936528,0,0.0,0.0,3,0,10
28328000,29868000,473976536,85497247,542220,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.43,1.25,16.41,1.0,1.4943508,0,0.0,0.0,3,0,10
28532000,30072000,473976560,85497693,542019,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.43,1.22,16.38,0.98999995,1.4960963,0,0.0,0.0,3,0,10
28736000,30280000,473976582,85498147,541796,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.43,1.1899999,16.38,0.95,1.497667,0,0.0,0.0,3,0,10
28940000,30484000,473976604,85498593,541603,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.44,1.14,16.4,0.97999996,1.5011576,0,0.0,0.0,3,0,10
29144000,30684000,473976624,85499030,541420,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.44,1.0799999,16.39,1.01,1.5044738,0,0.0,0.0,3,0,10
29348000,30888000,473976643,85499476,541227,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.449999,1.04,16.42,0.90999997,1.5074408,0,0.0,0.0,3,0,10
29552000,31096000,473976662,85499932,541036,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.449999,0.97999996,16.4,0.85999995,1.5109315,0,0.0,0.0,3,0,10
29756000,31300000,473976680,85500378,540857,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.46,0.91999996,16.449999,0.85999995,1.5144222,0,0.0,0.0,3,0,10
29960000,31504000,473976697,85500825,540688,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.47,0.89,16.44,0.81,1.5161674,0,0.0,0.0,3,0,10
30164000,31704000,473976712,85501266,540533,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.82,0.83,16.789999,0.78,1.5207053,0,0.0,0.0,3,0,10
30368000,31908000,473976727,85501735,540397,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.72,0.75,17.73,0.42,1.5280356,0,0.0,0.0,3,0,10
30572000,32116000,473976740,85502239,540405,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.57,0.65,18.539999,-0.44,1.5353662,0,0.0,0.0,3,0,10
30776000,32316000,473976749,85502741,540591,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.06,0.45,19.05,-1.41,1.5470598,0,0.0,0.0,3,0,10
30980000,32520000,473976757,85503263,540972,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.31,0.24,19.3,-2.31,1.5582299,0,0.0,0.0,3,0,10
31184000,32728000,473976759,85503800,541532,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.4,0.049999997,19.4,-2.99,1.5676547,0,0.0,0.0,3,0,10
31387999,32927999,473976759,85504318,542195,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.42,-0.11,19.439999,-3.51,1.5763813,0,0.0,0.0,3,0,10
31591999,33136000,473976755,85504855,542973,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.42,-0.26999998,19.41,-3.9199998,1.5847589,0,0.0,0.0,3,0,10
31796000,33340000,473976749,85505383,543813,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.41,-0.39999998,19.43,-4.24,1.5917403,0,0.0,0.0,3,0,10
32000000,33540000,473976741,85505900,544680,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,19.41,-0.48999998,19.39,-4.5099998,1.5962781,0,0.0,0.0,3,0,10
