timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
177132000,-0.70571923,-0.0029472606,-0.024667203,0.7080624,0.0,0.0,0.0,0.0,0
177144000,-0.70563644,-0.002551842,-0.025080528,0.70813185,0.0,0.0,0.0,0.0,0
177156000,-0.70555025,-0.0021504324,-0.025498606,0.70820415,0.0,0.0,0.0,0.0,0
177168000,-0.7054603,-0.0017426136,-0.025921635,0.70827955,0.0,0.0,0.0,0.0,0
177180000,-0.70536655,-0.0013283787,-0.026349572,0.708358,0.0,0.0,0.0,0.0,0
177192000,-0.7052691,-0.0009092938,-0.026782824,0.70843947,0.0,0.0,0.0,0.0,0
177204000,-0.7051678,-0.0004832682,-0.027221097,0.70852405,0.0,0.0,0.0,0.0,0
177216000,-0.7050626,-5.171437e-05,-0.027662857,0.7086117,0.0,0.0,0.0,0.0,0
177228000,-0.7049535,0.0003840822,-0.02810949,0.7087026,0.0,0.0,0.0,0.0,0
177240000,-0.7048402,0.0008232729,-0.028560832,0.7087969,0.0,0.0,0.0,0.0,0
177252000,-0.70472264,0.0012673485,-0.029019084,0.7088945,0.0,0.0,0.0,0.0,0
177264000,-0.70460093,0.0017157007,-0.029483631,0.70899534,0.0,0.0,0.0,0.0,0
177276000,-0.704475,0.0021674344,-0.029951908,0.70909965,0.0,0.0,0.0,0.0,0
177288000,-0.70434487,0.0026226908,-0.03042287,0.7092073,0.0,0.0,0.0,0.0,0
177300000,-0.7042102,0.0030819054,-0.0308999,0.7093185,0.0,0.0,0.0,0.0,0
177312000,-0.7040711,0.0035440004,-0.0313812,0.7094333,0.0,0.0,0.0,0.0,0
177324000,-0.7039275,0.004009844,-0.031867936,0.7095516,0.0,0.0,0.0,0.0,0
177336000,-0.70377946,0.0044790157,-0.032359462,0.70967346,0.0,0.0,0.0,0.0,0
177348000,-0.7036268,0.004951768,-0.032855745,0.7097988,0.0,0.0,0.0,0.0,0
177360000,-0.70346963,0.005426497,-0.033355616,0.7099278,0.0,0.0,0.0,0.0,0
177372000,-0.7033077,0.0059045088,-0.033859905,0.7100606,0.0,0.0,0.0,0.0,0
177384000,-0.70314103,0.006386286,-0.034368932,0.710197,0.0,0.0,0.0,0.0,0
177396000,-0.7029697,0.006873364,-0.03488426,0.710337,0.0,0.0,0.0,0.0,0
177408000,-0.7027935,0.007363944,-0.03540357,0.7104807,0.0,0.0,0.0,0.0,0
177420000,-0.70261264,0.007857453,-0.035926506,0.71062803,0.0,0.0,0.0,0.0,0
177432000,-0.7024269,0.008352501,-0.03645183,0.7107792,0.0,0.0,0.0,0.0,0
177444000,-0.7022363,0.008851751,-0.036981437,0.71093416,0.0,0.0,0.0,0.0,0
177456000,-0.7020409,0.009353636,-0.037514128,0.7110927,0.0,0.0,0.0,0.0,0
177468000,-0.7018407,0.009858189,-0.038049635,0.7112551,0.0,0.0,0.0,0.0,0
177480000,-0.70163566,0.0103657385,-0.038587995,0.71142113,0.0,0.0,0.0,0.0,0
177492000,-0.70142573,0.010875814,-0.039129395,0.71159095,0.0,0.0,0.0,0.0,0
177504000,-0.70121086,0.011386321,-0.03967104,0.7117647,0.0,0.0,0.0,0.0,0
177516000,-0.7009913,0.011899017,-0.040214747,0.7119421,0.0,0.0,0.0,0.0,0
177528000,-0.7007668,0.012414305,-0.040761124,0.7121232,0.0,0.0,0.0,0.0,0
177540000,-0.7005372,0.012934104,-0.04131155,0.71230805,0.0,0.0,0.0,0.0,0
177552000,-0.7003029,0.013455927,-0.04186398,0.7124965,0.0,0.0,0.0,0.0,0
177564000,-0.70006335,0.013981387,-0.042420216,0.7126889,0.0,0.0,0.0,0.0,0
177576000,-0.69981885,0.014508655,-0.042977605,0.7128851,0.0,0.0,0.0,0.0,0
177588000,-0.6995696,0.015037414,-0.043536413,0.7130848,0.0,0.0,0.0,0.0,0
177600000,-0.69931525,0.015568102,-0.04409671,0.7132884,0.0,0.0,0.0,0.0,0
177612000,-0.6990561,0.016100764,-0.044658337,0.7134957,0.0,0.0,0.0,0.0,0
177624000,-0.6987919,0.016635234,-0.04522196,0.7137067,0.0,0.0,0.0,0.0,0
177636000,-0.69852245,0.017173016,-0.04578828,0.7139216,0.0,0.0,0.0,0.0,0
177648000,-0.6982481,0.017712703,-0.04635612,0.7141401,0.0,0.0,0.0,0.0,0
177660000,-0.69796866,0.018254371,-0.04692586,0.7143624,0.0,0.0,0.0,0.0,0
177672000,-0.6976841,0.01879734,-0.04749748,0.7145884,0.0,0.0,0.0,0.0,0
177684000,-0.6973944,0.019341864,-0.048074685,0.71481806,0.0,0.0,0.0,0.0,0
177696000,-0.6970992,0.0198868,-0.048655357,0.7150518,0.0,0.0,0.0,0.0,0
177708000,-0.69679886,0.02043146,-0.049238317,0.7152892,0.0,0.0,0.0,0.0,0
177720000,-0.69649357,0.020973833,-0.04982259,0.7155303,0.0,0.0,0.0,0.0,0
177732000,-0.696183,0.021515513,-0.050409116,0.7157753,0.0,0.0,0.0,0.0,0
177744000,-0.6958674,0.02205693,-0.05099803,0.7160239,0.0,0.0,0.0,0.0,0
177756000,-0.69554657,0.022597736,-0.051589645,0.71627647,0.0,0.0,0.0,0.0,0
177768000,-0.69522023,0.02313885,-0.05218364,0.7165329,0.0,0.0,0.0,0.0,0
177780000,-0.6948888,0.0236804,-0.05278037,0.71679294,0.0,0.0,0.0,0.0,0
177792000,-0.694552,0.024222096,-0.05337948,0.7170569,0.0,0.0,0.0,0.0,0
177804000,-0.69420975,0.0247662,-0.053982176,0.7173245,0.0,0.0,0.0,0.0,0
177816000,-0.6938623,0.02531041,-0.054586954,0.7175959,0.0,0.0,0.0,0.0,0
177828000,-0.6935093,0.025854642,-0.055193324,0.7178713,0.0,0.0,0.0,0.0,0
177840000,-0.693151,0.026399683,-0.0558011,0.71815044,0.0,0.0,0.0,0.0,0
177852000,-0.69278735,0.026946245,-0.056411847,0.71843326,0.0,0.0,0.0,0.0,0
177864000,-0.6924182,0.027493527,-0.057023898,0.71872,0.0,0.0,0.0,0.0,0
177876000,-0.6920438,0.028042695,-0.057638384,0.71901035,0.0,0.0,0.0,0.0,0
177888000,-0.69166386,0.028592158,-0.058254413,0.7193046,0.0,0.0,0.0,0.0,0
177900000,-0.6912782,0.029144347,-0.05887308,0.71960276,0.0,0.0,0.0,0.0,0
177912000,-0.6908874,0.029696554,-0.059492152,0.71990454,0.0,0.0,0.0,0.0,0
177924000,-0.69049096,0.03024908,-0.060113203,0.7202102,0.0,0.0,0.0,0.0,0
177936000,-0.69008887,0.03080138,-0.060737226,0.7205197,0.0,0.0,0.0,0.0,0
177948000,-0.68968135,0.03135173,-0.06136346,0.72083306,0.0,0.0,0.0,0.0,0
177960000,-0.6892681,0.031898756,-0.06198975,0.7211507,0.0,0.0,0.0,0.0,0
177972000,-0.6888494,0.032444723,-0.06261761,0.72147214,0.0,0.0,0.0,0.0,0
177984000,-0.68842506,0.03298988,-0.06324798,0.72179735,0.0,0.0,0.0,0.0,0
177996000,-0.6879947,0.033535965,-0.063881464,0.72212666,0.0,0.0,0.0,0.0,0
178008000,-0.68755895,0.034081414,-0.06451658,0.7224596,0.0,0.0,0.0,0.0,0
178020000,-0.6871172,0.034625933,-0.06515364,0.7227967,0.0,0.0,0.0,0.0,0
178032000,-0.68666965,0.03517076,-0.065792106,0.72313786,0.0,0.0,0.0,0.0,0
178044000,-0.6862164,0.035716552,-0.06643359,0.7234826,0.0,0.0,0.0,0.0,0
178056000,-0.68575746,0.036260564,-0.0670749,0.7238314,0.0,0.0,0.0,0.0,0
178068000,-0.68529284,0.03680462,-0.0677168,0.7241841,0.0,0.0,0.0,0.0,0
178080000,-0.6848227,0.037347827,-0.06835961,0.7245406,0.0,0.0,0.0,0.0,0
178092000,-0.68434644,0.037891056,-0.06900322,0.72490126,0.0,0.0,0.0,0.0,0
178104000,-0.6838648,0.038433388,-0.06964623,0.72526574,0.0,0.0,0.0,0.0,0
178116000,-0.6833773,0.038975745,-0.07029026,0.72563404,0.0,0.0,0.0,0.0,0
178128000,-0.682884,0.03951857,-0.07093437,0.7260063,0.0,0.0,0.0,0.0,0
178140000,-0.68238527,0.040060088,-0.071577355,0.7263824,0.0,0.0,0.0,0.0,0
178152000,-0.68188053,0.040598497,-0.072220504,0.7267627,0.0,0.0,0.0,0.0,0
178164000,-0.6813697,0.04113614,-0.072865814,0.72714704,0.0,0.0,0.0,0.0,0
178176000,-0.680853,0.0416727,-0.07351411,0.7275351,0.0,0.0,0.0,0.0,0
178188000,-0.6803299,0.042208556,-0.07416504,0.7279274,0.0,0.0,0.0,0.0,0
178200000,-0.6798009,0.042744163,-0.074818164,0.7283234,0.0,0.0,0.0,0.0,0
178212000,-0.67926586,0.04327794,-0.07547322,0.7287234,0.0,0.0,0.0,0.0,0
178224000,-0.6787244,0.04381025,-0.0761289,0.72912776,0.0,0.0,0.0,0.0,0
178236000,-0.6781771,0.04434222,-0.07678654,0.72953576,0.0,0.0,0.0,0.0,0
178248000,-0.6776238,0.04487244,-0.077445194,0.7299478,0.0,0.0,0.0,0.0,0
178260000,-0.6770642,0.04540297,-0.07810529,0.7303638,0.0,0.0,0.0,0.0,0
178272000,-0.67649883,0.04593284,-0.078767024,0.7307834,0.0,0.0,0.0,0.0,0
178284000,-0.67592716,0.046460718,-0.07942883,0.73120725,0.0,0.0,0.0,0.0,0
178296000,-0.6753498,0.04698641,-0.080088824,0.73163503,0.0,0.0,0.0,0.0,0
178308000,-0.6747667,0.047510512,-0.08074906,0.73206645,0.0,0.0,0.0,0.0,0
178320000,-0.6741774,0.048034273,-0.081409656,0.7325019,0.0,0.0,0.0,0.0,0
178332000,-0.6735823,0.04855594,-0.08207121,0.73294103,0.0,0.0,0.0,0.0,0
178344000,-0.67298096,0.049074043,-0.08273469,0.73338425,0.0,0.0,0.0,0.0,0
178356000,-0.6723732,0.049590062,-0.08339948,0.7338316,0.0,0.0,0.0,0.0,0
178368000,-0.67175955,0.050103404,-0.08406572,0.73428255,0.0,0.0,0.0,0.0,0
178380000,-0.6711393,0.0506159,-0.08473525,0.73473746,0.0,0.0,0.0,0.0,0
178392000,-0.6705129,0.05112681,-0.08540534,0.73519623,0.0,0.0,0.0,0.0,0
178404000,-0.66988057,0.051635098,-0.08607656,0.7356587,0.0,0.0,0.0,0.0,0
178416000,-0.6692416,0.05214171,-0.08674879,0.7361254,0.0,0.0,0.0,0.0,0
178428000,-0.66859645,0.05264888,-0.08742349,0.73659563,0.0,0.0,0.0,0.0,0
178440000,-0.6679449,0.053152937,-0.08810056,0.73706967,0.0,0.0,0.0,0.0,0
178452000,-0.6672867,0.05365401,-0.0887795,0.737548,0.0,0.0,0.0,0.0,0
178464000,-0.66662246,0.054151945,-0.08946058,0.7380298,0.0,0.0,0.0,0.0,0
178476000,-0.66595143,0.05464621,-0.090143815,0.73851585,0.0,0.0,0.0,0.0,0
178488000,-0.6652742,0.055136524,-0.09082619,0.73900604,0.0,0.0,0.0,0.0,0
178500000,-0.6645909,0.05562397,-0.09151038,0.73949975,0.0,0.0,0.0,0.0,0
178512000,-0.6639011,0.05610796,-0.092194825,0.73999757,0.0,0.0,0.0,0.0,0
178524000,-0.6632052,0.0565902,-0.09287992,0.740499,0.0,0.0,0.0,0.0,0
178536000,-0.6625034,0.05706762,-0.09356414,0.7410043,0.0,0.0,0.0,0.0,0
178544000,-0.6620319,0.057383817,-0.09401944,0.7413436,0.0,0.0,0.0,0.0,0
178560000,-0.66108114,0.058012474,-0.094928816,0.74202687,0.0,0.0,0.0,0.0,0
178572000,-0.66036046,0.058480483,-0.095614396,0.74254364,0.0,0.0,0.0,0.0,0
178584000,-0.65963304,0.058946904,-0.09630292,0.74306417,0.0,0.0,0.0,0.0,0
178596000,-0.6588994,0.059410147,-0.09699405,0.74358803,0.0,0.0,0.0,0.0,0
178608000,-0.6581593,0.059868004,-0.097684845,0.7441162,0.0,0.0,0.0,0.0,0
178620000,-0.6574129,0.060324278,-0.09837726,0.7446478,0.0,0.0,0.0,0.0,0
178632000,-0.6566603,0.060777586,-0.09907144,0.7451827,0.0,0.0,0.0,0.0,0
178644000,-0.655901,0.061229795,-0.09976758,0.74572134,0.0,0.0,0.0,0.0,0
178656000,-0.6551359,0.061678886,-0.10046308,0.74626327,0.0,0.0,0.0,0.0,0
178668000,-0.6543646,0.062124386,-0.1011587,0.74680895,0.0,0.0,0.0,0.0,0
178680000,-0.6535867,0.06256847,-0.10185394,0.7473583,0.0,0.0,0.0,0.0,0
178692000,-0.6528027,0.06301024,-0.10255192,0.7479108,0.0,0.0,0.0,0.0,0
178704000,-0.65201205,0.063447356,-0.10325096,0.74846715,0.0,0.0,0.0,0.0,0
178716000,-0.6512154,0.06387976,-0.10394866,0.7490272,0.0,0.0,0.0,0.0,0
178728000,-0.6504128,0.06430605,-0.10464558,0.7495908,0.0,0.0,0.0,0.0,0
178740000,-0.64960355,0.06472748,-0.10534113,0.7501586,0.0,0.0,0.0,0.0,0
178752000,-0.6487886,0.06514459,-0.10603525,0.75072974,0.0,0.0,0.0,0.0,0
178764000,-0.64796746,0.06555705,-0.10672864,0.75130457,0.0,0.0,0.0,0.0,0
178776000,-0.6471399,0.06596671,-0.10742067,0.75188315,0.0,0.0,0.0,0.0,0
178788000,-0.6463065,0.066373356,-0.10811234,0.7524648,0.0,0.0,0.0,0.0,0
178800000,-0.6454665,0.066776484,-0.108803324,0.7530503,0.0,0.0,0.0,0.0,0
178812000,-0.64462024,0.067177676,-0.1094926,0.7536394,0.0,0.0,0.0,0.0,0
178824000,-0.643768,0.06757556,-0.11018218,0.7542316,0.0,0.0,0.0,0.0,0
178836000,-0.64290845,0.0679708,-0.110873915,0.7548276,0.0,0.0,0.0,0.0,0
178848000,-0.6420428,0.06836254,-0.11156594,0.7554269,0.0,0.0,0.0,0.0,0
178860000,-0.6411704,0.06874998,-0.11225923,0.7560297,0.0,0.0,0.0,0.0,0
178872000,-0.6402911,0.06913429,-0.11295197,0.75663644,0.0,0.0,0.0,0.0,0
178884000,-0.63940567,0.06951535,-0.11364509,0.75724626,0.0,0.0,0.0,0.0,0
178896000,-0.6385136,0.06989188,-0.11433724,0.7578599,0.0,0.0,0.0,0.0,0
178908000,-0.637615,0.07026632,-0.115028396,0.758477,0.0,0.0,0.0,0.0,0
178920000,-0.63671,0.07063762,-0.11572129,0.7590971,0.0,0.0,0.0,0.0,0
178932000,-0.6357973,0.07100523,-0.11641657,0.7597212,0.0,0.0,0.0,0.0,0
178944000,-0.6348782,0.07136835,-0.11711183,0.7603487,0.0,0.0,0.0,0.0,0
178956000,-0.6339525,0.07172604,-0.11780769,0.76097965,0.0,0.0,0.0,0.0,0
178968000,-0.6330197,0.0720797,-0.11850279,0.76161456,0.0,0.0,0.0,0.0,0
178980000,-0.63208085,0.07242876,-0.11919734,0.76225257,0.0,0.0,0.0,0.0,0
178992000,-0.6311352,0.07277163,-0.11989026,0.7628945,0.0,0.0,0.0,0.0,0
179004000,-0.63018304,0.073111124,-0.12058129,0.76354,0.0,0.0,0.0,0.0,0
179016000,-0.629225,0.07344492,-0.12127006,0.7641887,0.0,0.0,0.0,0.0,0
179028000,-0.62825996,0.07377558,-0.12195817,0.76484114,0.0,0.0,0.0,0.0,0
179040000,-0.62728864,0.07410428,-0.12264546,0.7654964,0.0,0.0,0.0,0.0,0
179052000,-0.62631065,0.07442765,-0.12333336,0.766155,0.0,0.0,0.0,0.0,0
179064000,-0.62532574,0.074746646,-0.12401828,0.76681757,0.0,0.0,0.0,0.0,0
179076000,-0.62433517,0.07506113,-0.12470084,0.76748306,0.0,0.0,0.0,0.0,0
179088000,-0.6233377,0.07536953,-0.12538277,0.7681522,0.0,0.0,0.0,0.0,0
179100000,-0.6223336,0.07567378,-0.12606296,0.7688248,0.0,0.0,0.0,0.0,0
179112000,-0.6213233,0.07597299,-0.12674306,0.7695004,0.0,0.0,0.0,0.0,0
179124000,-0.6203054,0.07626902,-0.12742403,0.7701795,0.0,0.0,0.0,0.0,0
179136000,-0.61928123,0.07656169,-0.1281036,0.7708616,0.0,0.0,0.0,0.0,0
179148000,-0.6182507,0.07684971,-0.12878256,0.7715467,0.0,0.0,0.0,0.0,0
179160000,-0.61721355,0.0771329,-0.1294577,0.7722356,0.0,0.0,0.0,0.0,0
179172000,-0.6161708,0.077411145,-0.13012959,0.77292717,0.0,0.0,0.0,0.0,0
179184000,-0.61512125,0.07768356,-0.1308,0.77362233,0.0,0.0,0.0,0.0,0
179196000,-0.61406505,0.07795039,-0.13146816,0.7743211,0.0,0.0,0.0,0.0,0
179208000,-0.6130028,0.07821085,-0.1321357,0.7750225,0.0,0.0,0.0,0.0,0
179220000,-0.6119331,0.078466885,-0.13280363,0.77572745,0.0,0.0,0.0,0.0,0
179232000,-0.61085755,0.07871705,-0.13346817,0.7764355,0.0,0.0,0.0,0.0,0
179244000,-0.6097755,0.07896124,-0.13413207,0.7771465,0.0,0.0,0.0,0.0,0
179256000,-0.6086862,0.07920167,-0.13479458,0.777861,0.0,0.0,0.0,0.0,0
179268000,-0.607591,0.079437874,-0.13545577,0.778578,0.0,0.0,0.0,0.0,0
179280000,-0.6064893,0.07966779,-0.13611397,0.7792983,0.0,0.0,0.0,0.0,0
179292000,-0.6053814,0.079893276,-0.13676775,0.78002185,0.0,0.0,0.0,0.0,0
179304000,-0.6042677,0.08011261,-0.1374195,0.780748,0.0,0.0,0.0,0.0,0
179316000,-0.6031467,0.08032558,-0.13807043,0.7814778,0.0,0.0,0.0,0.0,0
179328000,-0.6020195,0.08053244,-0.13871872,0.7822105,0.0,0.0,0.0,0.0,0
179340000,-0.60088617,0.08073124,-0.13936438,0.78294635,0.0,0.0,0.0,0.0,0
179352000,-0.59974575,0.080925316,-0.14000806,0.7836855,0.0,0.0,0.0,0.0,0
179364000,-0.5985994,0.08111458,-0.14065073,0.784427,0.0,0.0,0.0,0.0,0
179376000,-0.5974457,0.081298694,-0.1412931,0.7851716,0.0,0.0,0.0,0.0,0
179388000,-0.59628546,0.08147917,-0.14193273,0.7859192,0.0,0.0,0.0,0.0,0
179400000,-0.59511966,0.08165318,-0.14256907,0.78666925,0.0,0.0,0.0,0.0,0
179412000,-0.59394675,0.08182122,-0.14320232,0.78742284,0.0,0.0,0.0,0.0,0
179424000,-0.59276783,0.08198289,-0.14383332,0.78817904,0.0,0.0,0.0,0.0,0
179436000,-0.5915822,0.08213699,-0.14446346,0.78893816,0.0,0.0,0.0,0.0,0
179448000,-0.59038925,0.0822859,-0.14509152,0.7897006,0.0,0.0,0.0,0.0,0
179460000,-0.5891904,0.082429126,-0.14571828,0.7904653,0.0,0.0,0.0,0.0,0
179472000,-0.5879847,0.082565226,-0.14634225,0.79123324,0.0,0.0,0.0,0.0,0
179484000,-0.5867727,0.082695745,-0.1469613,0.7920042,0.0,0.0,0.0,0.0,0
179496000,-0.585555,0.08281911,-0.14757715,0.79277766,0.0,0.0,0.0,0.0,0
179508000,-0.58433026,0.08293684,-0.14818926,0.7935544,0.0,0.0,0.0,0.0,0
179520000,-0.5831001,0.08304855,-0.14879595,0.79433376,0.0,0.0,0.0,0.0,0
179532000,-0.58186394,0.0831529,-0.1493979,0.7951159,0.0,0.0,0.0,0.0,0
179544000,-0.5806214,0.08325213,-0.14999372,0.7959013,0.0,0.0,0.0,0.0,0
179556000,-0.5793733,0.083347,-0.15058698,0.7966885,0.0,0.0,0.0,0.0,0
179568000,-0.5781182,0.08343656,-0.15117688,0.79747874,0.0,0.0,0.0,0.0,0
179580000,-0.57685673,0.08352375,-0.15176381,0.79827124,0.0,0.0,0.0,0.0,0
179592000,-0.5755892,0.08360391,-0.15234903,0.79906595,0.0,0.0,0.0,0.0,0
179604000,-0.57431436,0.083677806,-0.15293106,0.7998639,0.0,0.0,0.0,0.0,0
179616000,-0.57303363,0.08374585,-0.15351017,0.800664,0.0,0.0,0.0,0.0,0
179628000,-0.571746,0.08380671,-0.15408733,0.8014669,0.0,0.0,0.0,0.0,0
179640000,-0.5704517,0.083861426,-0.15465893,0.8022729,0.0,0.0,0.0,0.0,0
179652000,-0.5691519,0.08390861,-0.15522617,0.8030812,0.0,0.0,0.0,0.0,0
179664000,-0.56784505,0.08394891,-0.15578927,0.8038926,0.0,0.0,0.0,0.0,0
179676000,-0.56653214,0.083984174,-0.15634759,0.80470645,0.0,0.0,0.0,0.0,0
179688000,-0.56521314,0.08401201,-0.15690193,0.8055228,0.0,0.0,0.0,0.0,0
179700000,-0.56388724,0.08403319,-0.15744953,0.8063426,0.0,0.0,0.0,0.0,0
179712000,-0.56255585,0.08404788,-0.15799105,0.80716467,0.0,0.0,0.0,0.0,0
179724000,-0.5612179,0.0840556,-0.15852757,0.8079896,0.0,0.0,0.0,0.0,0
179736000,-0.55987316,0.08405745,-0.15905905,0.80881745,0.0,0.0,0.0,0.0,0
179748000,-0.5585222,0.08405124,-0.15958765,0.80964756,0.0,0.0,0.0,0.0,0
179760000,-0.55716354,0.0840378,-0.16011292,0.81048095,0.0,0.0,0.0,0.0,0
179772000,-0.55579877,0.08401712,-0.16063215,0.811317,0.0,0.0,0.0,0.0,0
179784000,-0.5544276,0.08398776,-0.16114658,0.8121557,0.0,0.0,0.0,0.0,0
179796000,-0.5530492,0.0839522,-0.16165532,0.8129977,0.0,0.0,0.0,0.0,0
179808000,-0.551665,0.083910055,-0.16215931,0.8138417,0.0,0.0,0.0,0.0,0
179820000,-0.5502736,0.08386027,-0.1626585,0.81468874,0.0,0.0,0.0,0.0,0
179832000,-0.5488755,0.08380548,-0.16315137,0.8155385,0.0,0.0,0.0,0.0,0
179844000,-0.54747176,0.08374285,-0.16363855,0.81639045,0.0,0.0,0.0,0.0,0
179856000,-0.5460606,0.08367278,-0.16411997,0.8172456,0.0,0.0,0.0,0.0,0
179868000,-0.54464364,0.083595835,-0.16459547,0.81810296,0.0,0.0,0.0,0.0,0
179880000,-0.5432202,0.08350876,-0.16506511,0.81896317,0.0,0.0,0.0,0.0,0
179892000,-0.5417895,0.08341621,-0.16552955,0.8198262,0.0,0.0,0.0,0.0,0
179904000,-0.5403528,0.08331691,-0.16599068,0.82069075,0.0,0.0,0.0,0.0,0
179916000,-0.53890896,0.08320976,-0.16644701,0.8215581,0.0,0.0,0.0,0.0,0
179928000,-0.5374589,0.08309667,-0.16689663,0.8224278,0.0,0.0,0.0,0.0,0
179940000,-0.536003,0.08297555,-0.16734159,0.8232993,0.0,0.0,0.0,0.0,0
179952000,-0.5345396,0.08284852,-0.1677813,0.82417357,0.0,0.0,0.0,0.0,0
179964000,-0.53307056,0.08271604,-0.168216,0.8250493,0.0,0.0,0.0,0.0,0
179976000,-0.53159505,0.08257682,-0.16864662,0.8259269,0.0,0.0,0.0,0.0,0
179988000,-0.5301131,0.082432196,-0.16906962,0.82680684,0.0,0.0,0.0,0.0,0
180000000,-0.52862614,0.08228018,-0.16948608,0.82768834,0.0,0.0,0.0,0.0,0
180012000,-0.52713263,0.082120016,-0.16989404,0.82857263,0.0,0.0,0.0,0.0,0
180024000,-0.5256338,0.08195362,-0.17029278,0.82945895,0.0,0.0,0.0,0.0,0
180036000,-0.5241296,0.0817794,-0.17068417,0.8303471,0.0,0.0,0.0,0.0,0
180048000,-0.52261883,0.08159963,-0.17106721,0.83123773,0.0,0.0,0.0,0.0,0
180060000,-0.5211036,0.08141257,-0.17144054,0.83212996,0.0,0.0,0.0,0.0,0
180072000,-0.51958203,0.08121812,-0.17180617,0.83302456,0.0,0.0,0.0,0.0,0
180084000,-0.51805454,0.08101917,-0.17216267,0.83392113,0.0,0.0,0.0,0.0,0
180096000,-0.5165227,0.080811754,-0.17250872,0.8348195,0.0,0.0,0.0,0.0,0
180108000,-0.5149844,0.080598004,-0.17284499,0.8357205,0.0,0.0,0.0,0.0,0
180120000,-0.5134412,0.08038002,-0.17317322,0.83662254,0.0,0.0,0.0,0.0,0
180132000,-0.5118925,0.08015475,-0.1734933,0.8375264,0.0,0.0,0.0,0.0,0
180144000,-0.51033723,0.07992641,-0.17380579,0.8384321,0.0,0.0,0.0,0.0,0
180156000,-0.5087773,0.07969297,-0.1741112,0.8393385,0.0,0.0,0.0,0.0,0
180168000,-0.50721115,0.07945372,-0.17440893,0.84024674,0.0,0.0,0.0,0.0,0
180180000,-0.50563973,0.07921078,-0.1746976,0.8411563,0.0,0.0,0.0,0.0,0
180192000,-0.50406337,0.07896179,-0.17497936,0.8420668,0.0,0.0,0.0,0.0,0
180204000,-0.5024809,0.07870917,-0.1752509,0.84297925,0.0,0.0,0.0,0.0,0
180216000,-0.5008942,0.07845206,-0.17551309,0.84389246,0.0,0.0,0.0,0.0,0
180228000,-0.49930215,0.07819054,-0.17576668,0.84480697,0.0,0.0,0.0,0.0,0
180240000,-0.49770486,0.07792698,-0.17601006,0.8457227,0.0,0.0,0.0,0.0,0
180252000,-0.496104,0.07765669,-0.17624094,0.8466395,0.0,0.0,0.0,0.0,0
180260000,-0.4950335,0.07747333,-0.17638886,0.8472519,0.0,0.0,0.0,0.0,0
180276000,-0.4928868,0.07710114,-0.1766673,0.8484785,0.0,0.0,0.0,0.0,0
180288000,-0.49127126,0.07681622,-0.17686589,0.84939945,0.0,0.0,0.0,0.0,0
180300000,-0.48964965,0.07652939,-0.17705573,0.8503216,0.0,0.0,0.0,0.0,0
180312000,-0.4880239,0.076238886,-0.1772376,0.8512439,0.0,0.0,0.0,0.0,0
180324000,-0.4863926,0.07594148,-0.17740797,0.8521682,0.0,0.0,0.0,0.0,0
180336000,-0.48475662,0.07564034,-0.17756607,0.85309374,0.0,0.0,0.0,0.0,0
180348000,-0.48311687,0.075333685,-0.17771341,0.8540199,0.0,0.0,0.0,0.0,0
180360000,-0.48147127,0.07502212,-0.17784975,0.85494775,0.0,0.0,0.0,0.0,0
180372000,-0.4798225,0.07470615,-0.17797264,0.85587627,0.0,0.0,0.0,0.0,0
180384000,-0.47816908,0.07438409,-0.17808369,0.85680604,0.0,0.0,0.0,0.0,0
180396000,-0.47651082,0.074059315,-0.17818248,0.857737,0.0,0.0,0.0,0.0,0
180408000,-0.47484884,0.07372987,-0.1782714,0.8586681,0.0,0.0,0.0,0.0,0
180420000,-0.47318122,0.073396176,-0.17835028,0.85960037,0.0,0.0,0.0,0.0,0
180428000,-0.47206712,0.07317238,-0.17839713,0.86022204,0.0,0.0,0.0,0.0,0
180444000,-0.4698346,0.07272969,-0.17847265,0.8614653,0.0,0.0,0.0,0.0,0
180456000,-0.46815178,0.07240903,-0.1785172,0.86239874,0.0,0.0,0.0,0.0,0
180468000,-0.46646103,0.07210768,-0.17855388,0.86333203,0.0,0.0,0.0,0.0,0
180480000,-0.4647589,0.07182709,-0.17858818,0.8642658,0.0,0.0,0.0,0.0,0
180492000,-0.4630429,0.07157348,-0.17861551,0.8652018,0.0,0.0,0.0,0.0,0
180504000,-0.46130955,0.07134883,-0.17863718,0.86614126,0.0,0.0,0.0,0.0,0
180516000,-0.4595585,0.071158074,-0.17864892,0.86708486,0.0,0.0,0.0,0.0,0
180528000,-0.45778924,0.07100164,-0.1786498,0.86803293,0.0,0.0,0.0,0.0,0
180540000,-0.4560038,0.070884034,-0.17863189,0.8689855,0.0,0.0,0.0,0.0,0
180552000,-0.4542027,0.07080413,-0.17859378,0.86994255,0.0,0.0,0.0,0.0,0
180564000,-0.45238817,0.07076495,-0.17852958,0.87090385,0.0,0.0,0.0,0.0,0
180576000,-0.45056054,0.0707668,-0.17844157,0.87186867,0.0,0.0,0.0,0.0,0
180588000,-0.4487222,0.07081212,-0.17832388,0.8728366,0.0,0.0,0.0,0.0,0
180600000,-0.44687384,0.07090015,-0.17817786,0.873807,0.0,0.0,0.0,0.0,0
