timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
181400000,-0.1385637,-0.2962665,-1.3403289,0.0,0.7669308,-0.14511165,-0.07286662,-0.6208464,0.0,0.0,0.0,1,0,0,0,0,0
181424000,-0.13585198,-0.29775095,-1.3397113,0.0,0.76720166,-0.14449777,-0.07433156,-0.62048113,0.0,0.0,0.0,1,0,0,0,0,0
181448000,-0.12863971,-0.29899338,-1.3336871,0.0,0.7694856,-0.14187345,-0.077480555,-0.6178678,0.0,0.0,0.0,1,0,0,0,0,0
181472000,-0.12590261,-0.30014014,-1.3330488,0.0,0.76978695,-0.14114082,-0.07881907,-0.61749077,0.0,0.0,0.0,1,0,0,0,0,0
181496000,-0.11821494,-0.3008847,-1.3271987,0.0,0.77206856,-0.1381665,-0.081887335,-0.61491024,0.0,0.0,0.0,1,0,0,0,0,0
181520000,-0.1157383,-0.30141124,-1.3263206,0.0,0.7724686,-0.1373322,-0.08291514,-0.6144569,0.0,0.0,0.0,1,0,0,0,0,0
181544000,-0.10794815,-0.30186498,-1.3204329,0.0,0.77476794,-0.13420653,-0.085880965,-0.6118396,0.0,0.0,0.0,1,0,0,0,0,0
181568000,-0.100173,-0.30239367,-1.3145298,0.0,0.77704585,-0.13109037,-0.088853575,-0.6091963,0.0,0.0,0.0,1,0,0,0,0,0
181592000,-0.097667985,-0.30268675,-1.3136013,0.0,0.77747035,-0.13016288,-0.089792155,-0.6087158,0.0,0.0,0.0,1,0,0,0,0,0
181616000,-0.08965661,-0.30292535,-1.3076607,0.0,0.77977157,-0.12684405,-0.09270073,-0.60603094,0.0,0.0,0.0,1,0,0,0,0,0
181640000,-0.08677534,-0.30296654,-1.3069433,0.0,0.7801678,-0.12569924,-0.09363502,-0.60561574,0.0,0.0,0.0,1,0,0,0,0,0
181664000,-0.07876145,-0.30324242,-1.3009713,0.0,0.7824491,-0.12236662,-0.09653543,-0.6028936,0.0,0.0,0.0,1,0,0,0,0,0
181688000,-0.07580372,-0.30307063,-1.3002331,0.0,0.7828639,-0.121122435,-0.097403824,-0.6024666,0.0,0.0,0.0,1,0,0,0,0,0
181712000,-0.06801222,-0.30272177,-1.2939771,0.0,0.78523386,-0.11765592,-0.09998092,-0.5996405,0.0,0.0,0.0,1,0,0,0,0,0
181736000,-0.05980169,-0.30248228,-1.2879539,0.0,0.78752786,-0.11405169,-0.10269097,-0.59686404,0.0,0.0,0.0,1,0,0,0,0,0
181760000,-0.056801878,-0.30207095,-1.2871765,0.0,0.78795815,-0.11270882,-0.10346685,-0.59641707,0.0,0.0,0.0,1,0,0,0,0,0
181784000,-0.048535723,-0.30124247,-1.2811226,0.0,0.7902734,-0.10888655,-0.10593267,-0.5936243,0.0,0.0,0.0,1,0,0,0,0,0
181808000,-0.045432776,-0.3005551,-1.280324,0.0,0.7907243,-0.10741569,-0.10662336,-0.5931682,0.0,0.0,0.0,1,0,0,0,0,0
181832000,-0.037094187,-0.29971635,-1.2742394,0.0,0.79301965,-0.103539914,-0.10907782,-0.59033984,0.0,0.0,0.0,1,0,0,0,0,0
181856000,-0.029065548,-0.29901773,-1.2678633,0.0,0.7953505,-0.09979588,-0.1114874,-0.58739156,0.0,0.0,0.0,1,0,0,0,0,0
181880000,-0.025920095,-0.29817918,-1.2670244,0.0,0.79580617,-0.098252974,-0.1121178,-0.5869144,0.0,0.0,0.0,1,0,0,0,0,0
181904000,-0.017538019,-0.29719436,-1.2608914,0.0,0.79806703,-0.09427852,-0.11447339,-0.5840346,0.0,0.0,0.0,1,0,0,0,0,0
181928000,-0.014442518,-0.2963671,-1.2600306,0.0,0.7985144,-0.09275289,-0.115086436,-0.58354676,0.0,0.0,0.0,1,0,0,0,0,0
181952000,-0.0060100798,-0.29541337,-1.2538681,0.0,0.8007488,-0.08874621,-0.11743854,-0.5806321,0.0,0.0,0.0,1,0,0,0,0,0
181976000,0.0024289999,-0.29447252,-1.2476939,0.0,0.8029591,-0.08472425,-0.11977282,-0.5776964,0.0,0.0,0.0,1,0,0,0,0,0
182000000,0.005645364,-0.29298294,-1.2467936,0.0,0.8034414,-0.08294811,-0.12014124,-0.57720673,0.0,0.0,0.0,1,0,0,0,0,0
182024000,0.014186566,-0.29154143,-1.2405906,0.0,0.80565554,-0.078720465,-0.12227142,-0.57425773,0.0,0.0,0.0,1,0,0,0,0,0
182048000,0.022642983,-0.29028052,-1.2343769,0.0,0.8078302,-0.07456367,-0.124423705,-0.57128745,0.0,0.0,0.0,1,0,0,0,0,0
182072000,0.025921114,-0.28892595,-1.2334367,0.0,0.8082944,-0.07279193,-0.124848366,-0.57076645,0.0,0.0,0.0,1,0,0,0,0,0
182096000,0.034561172,-0.287276,-1.227195,0.0,0.8104657,-0.06843004,-0.12686236,-0.5677753,0.0,0.0,0.0,1,0,0,0,0,0
182120000,0.037874818,-0.28569156,-1.2262323,0.0,0.81093496,-0.06657275,-0.12719521,-0.56725127,0.0,0.0,0.0,1,0,0,0,0,0
182144000,0.04652959,-0.284165,-1.2199631,0.0,0.81306654,-0.062221423,-0.12922809,-0.5642263,0.0,0.0,0.0,1,0,0,0,0,0
182168000,0.055115487,-0.28283447,-1.2136846,0.0,0.8151585,-0.057939276,-0.13129348,-0.5611788,0.0,0.0,0.0,1,0,0,0,0,0
182192000,0.058363847,-0.280824,-1.2126813,0.0,0.81563216,-0.05597861,-0.131418,-0.56066006,0.0,0.0,0.0,1,0,0,0,0,0
182216000,0.06717215,-0.2790364,-1.2067171,0.0,0.8176232,-0.051481064,-0.13331558,-0.5577356,0.0,0.0,0.0,1,0,0,0,0,0
182240000,0.07583767,-0.27732673,-1.2004095,0.0,0.8196713,-0.047028184,-0.1351858,-0.5546641,0.0,0.0,0.0,1,0,0,0,0,0
182264000,0.07920008,-0.27569366,-1.1993675,0.0,0.82011265,-0.045119405,-0.13547727,-0.55409867,0.0,0.0,0.0,1,0,0,0,0,0
182288000,0.08787218,-0.27397653,-1.1930344,0.0,0.8221254,-0.040644567,-0.13730949,-0.5510027,0.0,0.0,0.0,1,0,0,0,0,0
182312000,0.09659475,-0.2720823,-1.1866939,0.0,0.824117,-0.03608637,-0.13905452,-0.5478985,0.0,0.0,0.0,1,0,0,0,0,0
182336000,0.10000141,-0.27053666,-1.1856109,0.0,0.82453895,-0.034175165,-0.13937496,-0.5473046,0.0,0.0,0.0,1,0,0,0,0,0
182360000,0.108692564,-0.26880905,-1.179246,0.0,0.82648575,-0.029659983,-0.14114174,-0.5441695,0.0,0.0,0.0,1,0,0,0,0,0
182384000,0.11726572,-0.26680684,-1.1728746,0.0,0.8284118,-0.025105115,-0.14273494,-0.5410458,0.0,0.0,0.0,1,0,0,0,0,0
182408000,0.12078449,-0.2647829,-1.1721259,0.0,0.828735,-0.023033284,-0.14286579,-0.54060805,0.0,0.0,0.0,1,0,0,0,0,0
182432000,0.12945403,-0.26286346,-1.1657372,0.0,0.83061904,-0.01844737,-0.14448108,-0.537454,0.0,0.0,0.0,1,0,0,0,0,0
182456000,0.138078,-0.26104322,-1.159343,0.0,0.83246803,-0.013896264,-0.14609537,-0.5342846,0.0,0.0,0.0,1,0,0,0,0,0
182480000,0.14153823,-0.25918832,-1.1581798,0.0,0.83286613,-0.011861343,-0.14626366,-0.53366685,0.0,0.0,0.0,1,0,0,0,0,0
182504000,0.15003887,-0.25750703,-1.1517634,0.0,0.8346714,-0.007385239,-0.1478637,-0.5304767,0.0,0.0,0.0,1,0,0,0,0,0
182528000,0.15861174,-0.25580356,-1.1457429,0.0,0.8363416,-0.0028917342,-0.14944401,-0.52743816,0.0,0.0,0.0,1,0,0,0,0,0
182552000,0.16197722,-0.25419876,-1.1445408,0.0,0.8367126,-0.0009575039,-0.1496698,-0.52679235,0.0,0.0,0.0,1,0,0,0,0,0
182576000,0.17039464,-0.2526888,-1.138105,0.0,0.83844364,0.0034616366,-0.15125228,-0.52356744,0.0,0.0,0.0,1,0,0,0,0,0
182600000,0.1787548,-0.25074658,-1.1316662,0.0,0.84015757,0.007983938,-0.1526121,-0.5203664,0.0,0.0,0.0,1,0,0,0,0,0
182624000,0.18709591,-0.24916905,-1.1252247,0.0,0.84183025,0.01240962,-0.154089,-0.517131,0.0,0.0,0.0,1,0,0,0,0,0
182648000,0.1903578,-0.24756333,-1.1243851,0.0,0.8420692,0.014278352,-0.15426044,-0.51664233,0.0,0.0,0.0,1,0,0,0,0,0
182672000,0.19857757,-0.24605489,-1.1179304,0.0,0.84370327,0.018646412,-0.15569784,-0.5133958,0.0,0.0,0.0,1,0,0,0,0,0
182696000,0.2067325,-0.24434255,-1.1114742,0.0,0.84531325,0.023050755,-0.15700546,-0.5101601,0.0,0.0,0.0,1,0,0,0,0,0
182720000,0.2098624,-0.24274385,-1.1101749,0.0,0.84564555,0.0249006,-0.15712252,-0.5094861,0.0,0.0,0.0,1,0,0,0,0,0
182744000,0.21796122,-0.24124628,-1.1041403,0.0,0.84710336,0.029200815,-0.1584742,-0.50640804,0.0,0.0,0.0,1,0,0,0,0,0
182768000,0.22590195,-0.23984388,-1.0976716,0.0,0.8486426,0.033451714,-0.15979224,-0.50314337,0.0,0.0,0.0,1,0,0,0,0,0
182792000,0.2337973,-0.23805022,-1.0912033,0.0,0.85016155,0.037794214,-0.1609079,-0.4999057,0.0,0.0,0.0,1,0,0,0,0,0
182816000,0.236728,-0.23637469,-1.0898488,0.0,0.8504767,0.03958763,-0.16091341,-0.49922848,0.0,0.0,0.0,1,0,0,0,0,0
182840000,0.24442813,-0.23480499,-1.0838224,0.0,0.8518459,0.043760806,-0.16204743,-0.49616948,0.0,0.0,0.0,1,0,0,0,0,0
182864000,0.25210023,-0.2333359,-1.0773451,0.0,0.85329825,0.047939453,-0.16318068,-0.49290574,0.0,0.0,0.0,1,0,0,0,0,0
182888000,0.2596078,-0.23184718,-1.0708699,0.0,0.85472643,0.052059904,-0.16423854,-0.48965108,0.0,0.0,0.0,1,0,0,0,0,0
182912000,0.26233646,-0.23046114,-1.0694609,0.0,0.85502154,0.053698946,-0.164287,-0.4889422,0.0,0.0,0.0,1,0,0,0,0,0
182936000,0.26970235,-0.22916783,-1.0634477,0.0,0.8563018,0.05767798,-0.16537134,-0.48587322,0.0,0.0,0.0,1,0,0,0,0,0
182960000,0.2770455,-0.22796273,-1.0569674,0.0,0.8576692,0.06167001,-0.16644898,-0.48259205,0.0,0.0,0.0,1,0,0,0,0,0
182984000,0.28426948,-0.22629043,-1.0504906,0.0,0.85901934,0.06573579,-0.16727561,-0.47935733,0.0,0.0,0.0,1,0,0,0,0,0
183008000,0.2868015,-0.22473286,-1.0490279,0.0,0.8593053,0.06734041,-0.16717675,-0.47865602,0.0,0.0,0.0,1,0,0,0,0,0
183032000,0.2938835,-0.22327885,-1.0430331,0.0,0.8605076,0.07125502,-0.16804516,-0.4756157,0.0,0.0,0.0,1,0,0,0,0,0
183056000,0.3008904,-0.22192496,-1.0365549,0.0,0.86180145,0.075157925,-0.16889673,-0.4723595,0.0,0.0,0.0,1,0,0,0,0,0
183080000,0.30787274,-0.22066446,-1.030082,0.0,0.8630686,0.0790319,-0.16975749,-0.46909365,0.0,0.0,0.0,1,0,0,0,0,0
183104000,0.31017038,-0.21931753,-1.0285668,0.0,0.863345,0.080487624,-0.16966543,-0.46837038,0.0,0.0,0.0,1,0,0,0,0,0
183128000,0.31690022,-0.21806747,-1.0220845,0.0,0.8645918,0.08425628,-0.17043944,-0.46511546,0.0,0.0,0.0,1,0,0,0,0,0
183152000,0.32346997,-0.21690443,-1.016125,0.0,0.8656998,0.08789435,-0.17121252,-0.4620872,0.0,0.0,0.0,1,0,0,0,0,0
183176000,0.3300057,-0.21582632,-1.0096614,0.0,0.8669027,0.09154464,-0.1719695,-0.45883083,0.0,0.0,0.0,1,0,0,0,0,0
183200000,0.33211902,-0.2143926,-1.0080949,0.0,0.867174,0.092946276,-0.1717724,-0.45810962,0.0,0.0,0.0,1,0,0,0,0,0
183224000,0.33846185,-0.21306331,-1.001624,0.0,0.86835873,0.096579164,-0.1723482,-0.45488665,0.0,0.0,0.0,1,0,0,0,0,0
183248000,0.34457484,-0.2118297,-0.9956944,0.0,0.8694091,0.10004592,-0.17291725,-0.45190525,0.0,0.0,0.0,1,0,0,0,0,0
183272000,0.35066387,-0.21068633,-0.9892456,0.0,0.8705565,0.10352881,-0.17347252,-0.44868746,0.0,0.0,0.0,1,0,0,0,0,0
183296000,0.35241878,-0.20957759,-0.9876291,0.0,0.87083215,0.10469939,-0.17330872,-0.4479437,0.0,0.0,0.0,1,0,0,0,0,0
183320000,0.3583942,-0.20855695,-0.98117507,0.0,0.8719583,0.10810741,-0.17386305,-0.4447168,0.0,0.0,0.0,1,0,0,0,0,0
183344000,0.36419877,-0.20761693,-0.97473097,0.0,0.87307036,0.111424506,-0.17439356,-0.44149688,0.0,0.0,0.0,1,0,0,0,0,0
183368000,0.3699221,-0.20675363,-0.9682975,0.0,0.87416416,0.11469064,-0.17491922,-0.43827665,0.0,0.0,0.0,1,0,0,0,0,0
183392000,0.37552106,-0.20552815,-0.96243376,0.0,0.87512165,0.11794087,-0.17527595,-0.4353509,0.0,0.0,0.0,1,0,0,0,0,0
183416000,0.37702963,-0.20439598,-0.96075475,0.0,0.8753992,0.11901353,-0.17501913,-0.4346037,0.0,0.0,0.0,1,0,0,0,0,0
183440000,0.38249582,-0.20334673,-0.9543345,0.0,0.87646073,0.12221501,-0.17536518,-0.43142462,0.0,0.0,0.0,1,0,0,0,0,0
183464000,0.38791922,-0.2023767,-0.9479266,0.0,0.87750274,0.12538075,-0.17571735,-0.42824295,0.0,0.0,0.0,1,0,0,0,0,0
183488000,0.393165,-0.20126964,-0.9415312,0.0,0.8785342,0.1285014,-0.17595437,-0.42509413,0.0,0.0,0.0,1,0,0,0,0,0
183512000,0.39837182,-0.20025103,-0.93514895,0.0,0.8795467,0.13158542,-0.17620336,-0.42194206,0.0,0.0,0.0,1,0,0,0,0,0
183536000,0.39949378,-0.19931155,-0.9334076,0.0,0.87983906,0.1324468,-0.17592004,-0.42118075,0.0,0.0,0.0,1,0,0,0,0,0
183560000,0.4044857,-0.19844672,-0.9270259,0.0,0.8808428,0.13540258,-0.17616704,-0.418028,0.0,0.0,0.0,1,0,0,0,0,0
183584000,0.40926182,-0.19743766,-0.9212485,0.0,0.8817179,0.1382445,-0.17633101,-0.4151739,0.0,0.0,0.0,1,0,0,0,0,0
183608000,0.4140976,-0.1965091,-0.9149001,0.0,0.88269126,0.1411463,-0.17648634,-0.41205147,0.0,0.0,0.0,1,0,0,0,0,0
183632000,0.4149848,-0.19565268,-0.91311467,0.0,0.88299406,0.14188711,-0.1761722,-0.4112819,0.0,0.0,0.0,1,0,0,0,0,0
183656000,0.41968784,-0.19486536,-0.906769,0.0,0.88395524,0.14469942,-0.17634021,-0.40815377,0.0,0.0,0.0,1,0,0,0,0,0
183680000,0.424316,-0.19414335,-0.900439,0.0,0.8849019,0.14746441,-0.17650586,-0.4050289,0.0,0.0,0.0,1,0,0,0,0,0
183704000,0.4288437,-0.19325534,-0.8941252,0.0,0.885836,0.15022162,-0.17656419,-0.40193674,0.0,0.0,0.0,1,0,0,0,0,0
183728000,0.4332838,-0.1924441,-0.88782835,0.0,0.8867573,0.15292272,-0.17662355,-0.3988486,0.0,0.0,0.0,1,0,0,0,0,0
183752000,0.43391916,-0.19170058,-0.8859861,0.0,0.887073,0.153529,-0.17628586,-0.3980624,0.0,0.0,0.0,1,0,0,0,0,0
183776000,0.43816134,-0.19101946,-0.87969464,0.0,0.8879893,0.15611394,-0.17634365,-0.39497638,0.0,0.0,0.0,1,0,0,0,0,0
183800000,0.44232106,-0.1901412,-0.8734209,0.0,0.88889253,0.15870413,-0.1762858,-0.39192644,0.0,0.0,0.0,1,0,0,0,0,0
183824000,0.44652826,-0.18933296,-0.86653805,0.0,0.88989544,0.16135463,-0.17620373,-0.38859108,0.0,0.0,0.0,1,0,0,0,0,0
183848000,0.45055422,-0.18858941,-0.86029756,0.0,0.89077246,0.16385466,-0.17615102,-0.38554743,0.0,0.0,0.0,1,0,0,0,0,0
183872000,0.45085168,-0.18790701,-0.85839915,0.0,0.8911105,0.16429861,-0.17575455,-0.3847576,0.0,0.0,0.0,1,0,0,0,0,0
183896000,0.4545918,-0.18723711,-0.8521669,0.0,0.89199203,0.1666546,-0.17566282,-0.3817316,0.0,0.0,0.0,1,0,0,0,0,0
183920000,0.45833036,-0.18663236,-0.8459544,0.0,0.8928564,0.1689949,-0.17558765,-0.3787046,0.0,0.0,0.0,1,0,0,0,0,0
183944000,0.46198967,-0.18608113,-0.8397619,0.0,0.89371014,0.1712875,-0.17550957,-0.37568486,0.0,0.0,0.0,1,0,0,0,0,0
183968000,0.46555957,-0.18558244,-0.8335899,0.0,0.89455456,0.17352802,-0.17542678,-0.3726737,0.0,0.0,0.0,1,0,0,0,0,0
183992000,0.46926272,-0.18486692,-0.82678694,0.0,0.8954892,0.17592831,-0.17520541,-0.36939308,0.0,0.0,0.0,1,0,0,0,0,0
184016000,0.46922994,-0.18421611,-0.8248262,0.0,0.8958504,0.176218,-0.1747409,-0.36859858,0.0,0.0,0.0,1,0,0,0,0,0
184040000,0.4725682,-0.18362136,-0.8186833,0.0,0.8966787,0.17837125,-0.17454766,-0.36562818,0.0,0.0,0.0,1,0,0,0,0,0
184064000,0.4758083,-0.18307899,-0.81256235,0.0,0.89749956,0.18046793,-0.17434983,-0.36266786,0.0,0.0,0.0,1,0,0,0,0,0
184088000,0.4789846,-0.18243219,-0.8064635,0.0,0.8983092,0.18255484,-0.17408508,-0.3597344,0.0,0.0,0.0,1,0,0,0,0,0
184112000,0.4823304,-0.18184368,-0.7997195,0.0,0.89920604,0.18476205,-0.17380539,-0.35648713,0.0,0.0,0.0,1,0,0,0,0,0
184136000,0.48209402,-0.18130761,-0.7977108,0.0,0.89958256,0.18493621,-0.1733411,-0.35567224,0.0,0.0,0.0,1,0,0,0,0,0
184160000,0.48513713,-0.18081936,-0.7916458,0.0,0.900371,0.18692708,-0.17310059,-0.35274148,0.0,0.0,0.0,1,0,0,0,0,0
184184000,0.48826036,-0.18017325,-0.7849272,0.0,0.9012533,0.18904108,-0.1727318,-0.34952775,0.0,0.0,0.0,1,0,0,0,0,0
184208000,0.49110168,-0.17958839,-0.7789066,0.0,0.9020279,0.19095503,-0.17239554,-0.34664333,0.0,0.0,0.0,1,0,0,0,0,0
184232000,0.49085626,-0.17905459,-0.7761784,0.0,0.90252036,0.19118223,-0.17185605,-0.34550226,0.0,0.0,0.0,1,0,0,0,0,0
184256000,0.49359626,-0.17856812,-0.7701714,0.0,0.9032878,0.19302838,-0.17153478,-0.34261778,0.0,0.0,0.0,1,0,0,0,0,0
184280000,0.49629846,-0.17812572,-0.7641892,0.0,0.90404385,0.19484636,-0.17121938,-0.33974048,0.0,0.0,0.0,1,0,0,0,0,0
184304000,0.49916613,-0.17778324,-0.75753987,0.0,0.9048853,0.19677679,-0.1709011,-0.3365326,0.0,0.0,0.0,1,0,0,0,0,0
184328000,0.50171024,-0.1774837,-0.75160545,0.0,0.90562665,0.19849132,-0.1706078,-0.3336684,0.0,0.0,0.0,1,0,0,0,0,0
184352000,0.5012739,-0.17722063,-0.748819,0.0,0.90613264,0.1985802,-0.17014146,-0.33247787,0.0,0.0,0.0,1,0,0,0,0,0
184376000,0.50373507,-0.17699379,-0.74290097,0.0,0.90686554,0.20024098,-0.1698578,-0.329616,0.0,0.0,0.0,1,0,0,0,0,0
184400000,0.50633526,-0.17661002,-0.7363056,0.0,0.9076838,0.20205083,-0.16944994,-0.32645398,0.0,0.0,0.0,1,0,0,0,0,0
184424000,0.5088609,-0.17627078,-0.7297314,0.0,0.90849376,0.20381603,-0.1690418,-0.32330006,0.0,0.0,0.0,1,0,0,0,0,0
184448000,0.5111056,-0.175969,-0.72388816,0.0,0.9092032,0.20538425,-0.16867056,-0.32049525,0.0,0.0,0.0,1,0,0,0,0,0
184472000,0.5104684,-0.17570187,-0.72104543,0.0,0.90972203,0.20538215,-0.16815734,-0.31929168,0.0,0.0,0.0,1,0,0,0,0,0
184496000,0.5126452,-0.17529896,-0.7152213,0.0,0.9104215,0.20693411,-0.16772279,-0.31651223,0.0,0.0,0.0,1,0,0,0,0,0
184520000,0.51492935,-0.17493823,-0.70870775,0.0,0.91120833,0.20858411,-0.16724439,-0.31340274,0.0,0.0,0.0,1,0,0,0,0,0
184544000,0.5171976,-0.17461166,-0.70221746,0.0,0.91198146,0.21021768,-0.16677219,-0.31029877,0.0,0.0,0.0,1,0,0,0,0,0
184568000,0.5193661,-0.17432065,-0.6957506,0.0,0.9127498,0.21179645,-0.16629416,-0.30720723,0.0,0.0,0.0,1,0,0,0,0,0
184592000,0.51832813,-0.17394558,-0.69357944,0.0,0.9131912,0.2115682,-0.16573676,-0.30635273,0.0,0.0,0.0,1,0,0,0,0,0
184616000,0.52044266,-0.17361395,-0.687129,0.0,0.9139486,0.21312533,-0.16522521,-0.3032759,0.0,0.0,0.0,1,0,0,0,0,0
184640000,0.5224897,-0.17331669,-0.6807033,0.0,0.914698,0.2146423,-0.16471319,-0.30020964,0.0,0.0,0.0,1,0,0,0,0,0
184664000,0.5245318,-0.17305112,-0.6743026,0.0,0.915433,0.21614818,-0.16420928,-0.29714912,0.0,0.0,0.0,1,0,0,0,0,0
184688000,0.5233229,-0.17266469,-0.6721018,0.0,0.9158888,0.2158406,-0.16361818,-0.29629302,0.0,0.0,0.0,1,0,0,0,0,0
184712000,0.52527475,-0.1723185,-0.66571975,0.0,0.91661704,0.21731433,-0.1630587,-0.29325673,0.0,0.0,0.0,1,0,0,0,0,0
184736000,0.5271331,-0.17200564,-0.65936375,0.0,0.9173407,0.21873593,-0.16249573,-0.29023388,0.0,0.0,0.0,1,0,0,0,0,0
184760000,0.5289541,-0.17172562,-0.6530339,0.0,0.918054,0.22013128,-0.16193765,-0.28721997,0.0,0.0,0.0,1,0,0,0,0,0
184784000,0.5278674,-0.17143217,-0.6500621,0.0,0.9185988,0.21992072,-0.16132234,-0.2859833,0.0,0.0,0.0,1,0,0,0,0,0
184808000,0.52962404,-0.17117341,-0.64375126,0.0,0.919302,0.22127831,-0.16075909,-0.2829775,0.0,0.0,0.0,1,0,0,0,0,0
184832000,0.531369,-0.17094201,-0.6374677,0.0,0.91999227,0.22262233,-0.16020256,-0.2799798,0.0,0.0,0.0,1,0,0,0,0,0
184856000,0.5329921,-0.17074113,-0.63121176,0.0,0.9206818,0.22390176,-0.15963918,-0.27699882,0.0,0.0,0.0,1,0,0,0,0,0
184880000,0.53171885,-0.17056607,-0.6282041,0.0,0.92123955,0.22358298,-0.15904737,-0.27573934,0.0,0.0,0.0,1,0,0,0,0,0
184904000,0.5332802,-0.17036302,-0.62196946,0.0,0.9219193,0.22482951,-0.15847039,-0.27277043,0.0,0.0,0.0,1,0,0,0,0,0
184928000,0.5347899,-0.1701904,-0.6157634,0.0,0.92259073,0.22604366,-0.15789722,-0.269813,0.0,0.0,0.0,1,0,0,0,0,0
184952000,0.536237,-0.17004293,-0.6095861,0.0,0.9232555,0.22722118,-0.15732434,-0.26686874,0.0,0.0,0.0,1,0,0,0,0,0
184976000,0.5351257,-0.16992089,-0.6057845,0.0,0.9238873,0.22702527,-0.15668926,-0.26521727,0.0,0.0,0.0,1,0,0,0,0,0
185000000,0.53654623,-0.16980518,-0.59962934,0.0,0.9245373,0.22818077,-0.15612343,-0.26227784,0.0,0.0,0.0,1,0,0,0,0,0
185024000,0.5379567,-0.16971692,-0.59350395,0.0,0.9251749,0.22932379,-0.15556654,-0.25934762,0.0,0.0,0.0,1,0,0,0,0,0
185048000,0.53649616,-0.1696529,-0.5904373,0.0,0.9257389,0.22889568,-0.15499711,-0.25805083,0.0,0.0,0.0,1,0,0,0,0,0
185072000,0.53805774,-0.16960992,-0.5835672,0.0,0.9264405,0.2301566,-0.15438925,-0.2547548,0.0,0.0,0.0,1,0,0,0,0,0
185096000,0.5393414,-0.16952337,-0.5774965,0.0,0.9270614,0.23123199,-0.15381205,-0.25185493,0.0,0.0,0.0,1,0,0,0,0,0
185120000,0.54060817,-0.16946325,-0.5714565,0.0,0.92767084,0.23229183,-0.15324321,-0.24896535,0.0,0.0,0.0,1,0,0,0,0,0
185144000,0.53906095,-0.16942403,-0.5683609,0.0,0.92823476,0.23181641,-0.15267402,-0.24765289,0.0,0.0,0.0,1,0,0,0,0,0
185168000,0.5405214,-0.16940323,-0.5615714,0.0,0.92890024,0.23301476,-0.15205514,-0.24439222,0.0,0.0,0.0,1,0,0,0,0,0
185192000,0.5416361,-0.16946512,-0.55558956,0.0,0.92949665,0.23397776,-0.15152055,-0.24151987,0.0,0.0,0.0,1,0,0,0,0,0
185216000,0.5402502,-0.16954711,-0.55169034,0.0,0.9301277,0.23361662,-0.15093559,-0.2398005,0.0,0.0,0.0,1,0,0,0,0,0
185240000,0.5413283,-0.16964339,-0.5457364,0.0,0.9307108,0.23455316,-0.15041143,-0.23693602,0.0,0.0,0.0,1,0,0,0,0,0
185264000,0.542636,-0.16975252,-0.5390313,0.0,0.9313455,0.23564996,-0.14982723,-0.23370133,0.0,0.0,0.0,1,0,0,0,0,0
185288000,0.54094386,-0.16982311,-0.53589004,0.0,0.9319104,0.2350869,-0.14929286,-0.23235478,0.0,0.0,0.0,1,0,0,0,0,0
185312000,0.54221535,-0.1699092,-0.5292105,0.0,0.93253094,0.23616533,-0.14869222,-0.22913468,0.0,0.0,0.0,1,0,0,0,0,0
185336000,0.5431296,-0.17000896,-0.5233512,0.0,0.9330894,0.23701301,-0.14814913,-0.22632007,0.0,0.0,0.0,1,0,0,0,0,0
185360000,0.54160017,-0.17012085,-0.51939964,0.0,0.9337154,0.23657627,-0.14756045,-0.22457337,0.0,0.0,0.0,1,0,0,0,0,0
185384000,0.54241407,-0.17028293,-0.5135717,0.0,0.93426836,0.2373639,-0.14703548,-0.22176915,0.0,0.0,0.0,1,0,0,0,0,0
185408000,0.543516,-0.17046085,-0.5069844,0.0,0.9348614,0.23833868,-0.14645551,-0.21858536,0.0,0.0,0.0,1,0,0,0,0,0
185432000,0.54162115,-0.17064703,-0.5038052,0.0,0.9354321,0.23766069,-0.14595674,-0.2172114,0.0,0.0,0.0,1,0,0,0,0,0
185456000,0.54263335,-0.17084225,-0.497247,0.0,0.9360173,0.23858654,-0.14537527,-0.21404211,0.0,0.0,0.0,1,0,0,0,0,0
185480000,0.54364496,-0.17104697,-0.4907222,0.0,0.9365881,0.23950717,-0.14479756,-0.21088554,0.0,0.0,0.0,1,0,0,0,0,0
185504000,0.54190177,-0.17113641,-0.4867248,0.0,0.9372157,0.23896798,-0.14417776,-0.20912641,0.0,0.0,0.0,1,0,0,0,0,0
185528000,0.542608,-0.17124382,-0.48103175,0.0,0.9377217,0.23969509,-0.14361961,-0.20639208,0.0,0.0,0.0,1,0,0,0,0,0
185552000,0.5435189,-0.17136227,-0.4745722,0.0,0.93827295,0.24057037,-0.14299223,-0.20328078,0.0,0.0,0.0,1,0,0,0,0,0
185576000,0.54179,-0.1714912,-0.4705555,0.0,0.938886,0.24002968,-0.1423945,-0.20150116,0.0,0.0,0.0,1,0,0,0,0,0
185600000,0.5426617,-0.17172547,-0.4641282,0.0,0.9394216,0.24086703,-0.14181767,-0.19838847,0.0,0.0,0.0,1,0,0,0,0,0
185624000,0.540882,-0.17196953,-0.46009308,0.0,0.94003165,0.24028681,-0.14126995,-0.19658446,0.0,0.0,0.0,1,0,0,0,0,0
