timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1340000,1340000,-0.0025290484,-0.0053979675,-0.00015826605
1344000,1344000,-0.00258839,-0.005543412,-0.00020535038
1352000,1352000,-0.0025773798,-0.0055031343,-0.00046442146
1360000,1360000,-0.0025598237,-0.005256622,-0.0011386329
1364000,1364000,-0.0026876,-0.0052045034,-0.0014922902
1368000,1368000,-0.002928918,-0.0051825186,-0.0018238972
1372000,1372000,-0.003111715,-0.005124376,-0.0019978206
1380000,1380000,-0.0035237097,-0.0050954786,-0.0018310326
1384000,1384000,-0.003799156,-0.005158005,-0.0016577241
1388000,1388000,-0.0040009804,-0.005108971,-0.0015331397
1392000,1392000,-0.0040927264,-0.0049793483,-0.0014327394
1396000,1396000,-0.004180806,-0.0048777647,-0.0012859055
1400000,1400000,-0.004360777,-0.0047940887,-0.0010707037
1404000,1404000,-0.0045457436,-0.0047753435,-0.00078555907
1408000,1408000,-0.004666116,-0.004819691,-0.00054109574
1412000,1412000,-0.0046798624,-0.004798066,-0.00045165446
1416000,1416000,-0.0044458034,-0.0046957573,-0.00052603724
1420000,1420000,-0.0040679392,-0.0045553693,-0.0007163865
1424000,1424000,-0.0038304825,-0.004492607,-0.0008799465
1428000,1428000,-0.003768011,-0.00465104,-0.0008990159
1432000,1432000,-0.0036808602,-0.0049547898,-0.00080480316
1436000,1436000,-0.0034145606,-0.005205364,-0.00072439376
1444000,1444000,-0.002376088,-0.005672064,-0.0005212721
1448000,1448000,-0.0017705376,-0.0061713294,-0.0004066279
1452000,1452000,-0.0013367744,-0.006711598,-0.00020179163
1456000,1456000,-0.0010857821,-0.006960375,2.1164858e-05
1460000,1460000,-0.0008506902,-0.0069300444,0.00015927877
1464000,1464000,-0.00054136873,-0.0069237184,0.00032582987
1468000,1468000,-0.00020289705,-0.007038063,0.0005312969
1472000,1472000,3.538427e-05,-0.007117052,0.000692692
1476000,1476000,2.7655195e-05,-0.0070185866,0.0008941813
1480000,1480000,-0.00010028874,-0.0067819767,0.001083404
1484000,1484000,-0.00016005464,-0.006577178,0.0010905406
1488000,1488000,-0.00018638163,-0.0064729406,0.0010374653
1492000,1492000,-0.00028559772,-0.006416546,0.0010534943
1496000,1496000,-0.00043822714,-0.0063529112,0.0010212376
1500000,1500000,-0.0005441724,-0.006195564,0.0008199462
1504000,1504000,-0.00056968385,-0.0059029674,0.0005843837
1508000,1508000,-0.0005285325,-0.005678044,0.00043195914
1512000,1512000,-0.00053543935,-0.0056788237,0.00020555485
1516000,1516000,-0.000724132,-0.00576068,-7.231681e-05
1520000,1520000,-0.00094834587,-0.0058489884,-0.00022528578
1524000,1524000,-0.001027865,-0.0059731537,-0.0002455133
1528000,1528000,-0.0010068199,-0.006034769,-0.00024029413
1532000,1532000,-0.0008876678,-0.0059438776,-0.00028503354
1536000,1536000,-0.00071754446,-0.00581147,-0.00035682812
1544000,1544000,-0.00047956643,-0.005967312,-0.00053577905
1548000,1548000,-0.0004062559,-0.005992919,-0.0005800654
1556000,1556000,-0.000496799,-0.0056598894,-0.00091474754
1564000,1564000,-0.0008485111,-0.00569248,-0.0010375377
1572000,1572000,-0.0011640957,-0.0058765784,-0.0008531774
1576000,1576000,-0.0012130864,-0.0056434944,-0.00056251895
1584000,1584000,-0.0012704559,-0.0049516577,-0.00011726332
1588000,1588000,-0.0012653859,-0.0046358607,-3.279392e-05
1592000,1592000,-0.0012144139,-0.004330853,0.00012323828
1596000,1596000,-0.0011489488,-0.0040893443,0.00037446583
1600000,1600000,-0.0011942621,-0.0041079717,0.00065769255
1604000,1604000,-0.0013812642,-0.004427,0.0009025196
1608000,1608000,-0.0016931396,-0.004853177,0.0010164747
1612000,1612000,-0.0020633999,-0.005317508,0.0010216353
1616000,1616000,-0.0023963233,-0.0057797306,0.00097151636
1620000,1620000,-0.0027297114,-0.0061886967,0.00085818366
1624000,1624000,-0.0031234166,-0.0066110464,0.000810951
1628000,1628000,-0.0035072076,-0.0070085363,0.00089706946
1632000,1632000,-0.0038376532,-0.0072355736,0.00095103023
