timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
54920000,0.003229769,0.012260437,0.05022859,-0.00930357,-0.09069824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.05026245,0.0,0.0,nan,0.0,0.0,-0.01589775,0.00025093276,-0.00026777387,0.0018514097,0.0,0.0,0.092497826,0.010314213,0.0
55120000,-0.010759382,0.01455307,0.05888679,-0.015413046,-0.09362793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.14370728,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0009032143,0.0038519204,0.0031523108,0.0,0.0,0.097364426,0.010175153,0.0
55320000,0.017887292,0.02605629,0.05781745,-0.009660244,-0.09509277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.015136719,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.00035048602,-0.0026875138,-0.00033453107,0.0,0.0,-0.04474449,0.009938342,0.0
55520000,-0.025692154,0.017858505,0.048174236,-0.01939392,-0.035095215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.014190674,0.0,0.0,nan,0.0,0.0,-0.01589775,0.005009767,0.00050984323,-0.0003966689,0.0,0.0,-0.02298069,0.009457554,0.0
55720000,0.006237412,0.008062363,0.060015082,-0.012006998,-0.15844727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.011413574,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0010783486,0.0022120923,-0.0010659099,0.0,0.0,-0.00030994415,0.00925358,0.0
55920000,0.006237412,0.008062363,0.060015082,-0.012006998,-0.15844727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.044891357,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0011315728,0.004513815,0.0010838211,0.0,0.0,0.009568214,0.009177341,0.0
56120000,0.0129326945,0.021333694,0.061044335,-0.0072677135,-0.034423828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.13635254,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0031940206,-0.0037918836,-0.0012059808,0.0,0.0,-0.029911995,0.009166322,0.0
56320000,0.00065113977,0.009767532,0.029420301,-0.01833558,-0.16143799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.06893921,0.0,0.0,nan,0.0,0.0,-0.01589775,0.00060607726,0.0018226802,-0.0012402236,0.0,0.0,-0.0065431595,0.008989721,0.0
56520000,0.007114507,0.03713894,0.03703896,-0.0139455795,-0.032714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.0019226074,0.0,0.0,nan,0.0,0.0,-0.01589775,0.00068471394,0.0014611632,0.0014632344,0.0,0.0,0.0773716,0.008829685,0.0
56720000,-0.032137867,0.026014328,0.033872083,-0.011688232,-0.09680176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.073272705,0.0,0.0,nan,0.0,0.0,-0.01589775,0.001964165,-0.002099812,-0.0020992756,0.0,0.0,-0.038612366,0.008624593,0.0
56920000,-0.022853065,0.022817612,0.046674676,-0.007363081,-0.09899902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.06362915,0.0,0.0,nan,0.0,0.0,-0.01589775,0.00029417593,-0.00050240755,0.0024602413,0.0,0.0,0.07569218,0.007970317,0.0
57120000,-0.0034087058,0.0104932785,0.02722987,-0.012874126,-0.097839355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.064208984,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0007332554,0.001063481,0.0011942089,0.0,0.0,-0.009531975,0.007866151,0.0
57320000,-0.005898049,0.028717995,0.037853487,-0.020972252,-0.099121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.04272461,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0005276492,0.0023412257,0.0009560883,0.0,0.0,0.08102131,0.007899252,0.0
57520000,0.0018569026,0.014502525,0.07128004,-0.017308712,-0.15161133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.057647705,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0022787545,-0.00023002923,0.0025009215,0.0,0.0,0.08344841,0.007392073,0.0
57720000,-0.0068455786,0.011149406,0.028055249,-0.014663935,-0.022644043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.046783447,0.0,0.0,nan,0.0,0.0,-0.01589775,0.00023253541,-0.0013800114,0.0014359355,0.0,0.0,0.025893211,0.0073861843,0.0
57920000,0.0012116446,0.038089752,0.024317976,-0.012739658,-0.15649414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.03353882,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0021637017,0.0028470606,0.000456959,0.0,0.0,0.00027370453,0.0073165484,0.0
58120000,-0.006541006,0.036967278,0.01179496,-0.010945559,-0.022033691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.06704712,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0006993669,0.0017426461,0.0033825338,0.0,0.0,-0.09044647,0.007176995,0.0
58320000,-0.018335309,0.049809456,0.010092793,-0.0074636936,-0.085510254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.01965332,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0024106903,-0.00025068223,-0.00052830577,0.0,0.0,-0.010564804,0.0069626914,0.0
58520000,0.007488616,0.044015884,-0.005683046,-0.003768444,-0.09020996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.08959961,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.00044704974,0.0024386048,-0.0017941296,0.0,0.0,0.0075912476,0.0065207477,0.0
58720000,-0.0013832999,0.026756287,-0.011316698,-0.013116837,-0.09008789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.078308105,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0017348835,-0.0002809018,0.00020462275,0.0,0.0,0.07104015,0.0060926997,0.0
58920000,-0.008150704,0.023241043,-0.006384804,-0.009622574,-0.08654785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.009338379,0.0,0.0,nan,0.0,0.0,-0.01589775,0.00053757895,-0.003944427,0.00043699145,0.0,0.0,-0.053833008,0.005763984,0.0
59120000,0.01413159,0.030010223,0.01717589,-0.00540781,-0.15454102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.02041626,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0015932727,0.0036136806,0.0021095276,0.0,0.0,-0.005698204,0.0057786023,0.0
59320000,-3.9353967e-05,0.040067673,0.029501716,-0.0038428307,-0.025817871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.002105713,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.00032940274,0.0031888336,0.002028197,0.0,0.0,-0.009488106,0.0051675574,0.0
59520000,0.011370436,0.052799225,0.020919213,9.346008e-05,-0.14648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.069000244,0.0,0.0,nan,0.0,0.0,-0.01589775,0.00012614159,0.0009520054,-0.00031125546,0.0,0.0,0.03406906,0.004782216,0.0
59720000,0.023107428,0.042030334,0.020321894,0.001026392,-0.016357422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.018341064,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.00075422274,-0.0010545552,0.0030543208,0.0,0.0,-0.046556473,0.004435408,0.0
59920000,0.044366933,0.021618843,0.034284167,0.012140751,-0.082092285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.0039978027,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0017482736,-0.0004915446,-0.0026038587,0.0,0.0,0.04372406,0.004077976,0.0
60120000,0.029786196,0.017616272,0.050461277,0.008160353,-0.078552246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.043792725,0.0,0.0,nan,0.0,0.0,-0.01589775,2.947962e-05,-0.0015177876,-0.004766166,0.0,0.0,-0.011922836,0.0035819947,0.0
60320000,0.010908063,0.04495144,0.03602014,0.006472349,-0.0770874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.058166504,0.0,0.0,nan,0.0,0.0,-0.01589775,0.003960992,-0.0005784929,0.0027269423,0.0,0.0,-0.050445557,0.0033818085,0.0
60520000,0.020937292,0.021910667,0.02957326,0.0069303513,-0.07733154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.012145996,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0031371643,-0.00050882995,-0.000615716,0.0,0.0,0.04596424,0.0028335005,0.0
60720000,0.04213987,0.012904167,0.04940197,0.017731905,-0.13122559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.106414795,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0026779529,-0.0012890399,-0.00019875169,0.0,0.0,-0.050344467,0.0020440496,0.0
60920000,0.03947209,0.07572365,0.02612756,0.024241209,-0.0017089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.030517578,0.0,0.0,nan,0.0,0.0,-0.01589775,0.001319781,0.0030448139,-0.0015695393,0.0,0.0,-0.02602768,0.002029799,0.0
61120000,0.028390557,0.05717182,0.040912732,0.019910574,-0.13433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.0005493164,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0003848765,-0.0007596463,0.002897501,0.0,0.0,0.0044059753,0.001620875,0.0
61320000,0.06588815,0.029744148,0.022770759,0.038780928,-0.0020141602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.07131958,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0006679469,-0.0022242218,0.0026148856,0.0,0.0,-0.011776924,0.0013486266,0.0
61520000,0.05384553,0.036089897,0.0001167357,0.04100156,-0.06903076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.020019531,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0025834087,-0.0010796487,-0.0015431046,0.0,0.0,0.01803112,0.0009564751,0.0
61720000,0.080194674,0.05703354,0.030491551,0.043917894,-0.059753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.015106201,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.00070171896,0.0030218065,0.0004889071,0.0,0.0,0.07935715,0.0007833578,0.0
61920000,0.052647427,0.043067932,0.08016551,0.04323697,-0.06530762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.06838989,0.0,0.0,nan,0.0,0.0,-0.01589775,3.0051917e-05,-0.00043010712,-0.0022035837,0.0,0.0,0.052371025,0.0010537757,0.0
62120000,0.062396683,0.048488617,-0.0005031079,0.043676615,-0.06707764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.048339844,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.00073896535,-0.0038732886,1.0073185e-05,0.0,0.0,0.013760567,0.001057583,0.0
62320000,0.046735756,0.05334854,0.04192118,0.052856684,-0.1251831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.020812988,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0020600436,-0.0017973334,0.0008212626,0.0,0.0,-0.012087822,0.0011475799,0.0
62520000,0.06451672,0.038814545,0.06812122,0.051618814,-0.004699707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.12271118,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0006533386,-0.003599748,-0.001237005,0.0,0.0,0.0869236,0.00084897026,0.0
62720000,0.05244326,0.0224514,0.034728877,0.057751894,-0.12988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.002960205,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.005521809,-0.0016643852,-0.0020182133,0.0,0.0,-0.055378914,0.00050855003,0.0
62919999,0.05074769,0.06608009,0.055963743,0.065427065,0.002319336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.003326416,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0021791775,-0.0014166683,0.0031293929,0.0,0.0,0.16409492,0.00038043156,0.0
63119999,0.06985932,0.048675537,0.043736935,0.062459707,-0.12719727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.14147949,0.0,0.0,nan,0.0,0.0,-0.01589775,0.00084227603,-0.0008445531,-0.00021088123,0.0,0.0,0.094680786,0.0006314858,0.0
63327999,0.05563155,0.030241966,0.021249665,0.056036234,-0.061462402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.061584473,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0038863095,0.0007609278,0.00017741323,0.0,0.0,0.10704422,0.000900291,0.0
63528000,0.065976135,0.023166656,0.030547326,0.06293535,-0.06365967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.098602295,0.0,0.0,nan,0.0,0.0,-0.01589775,0.000732827,0.0027099699,-0.00096556544,0.0,0.0,-0.0074033737,0.0006229612,0.0
63728000,0.056909826,0.04681301,-0.0112281535,0.05655384,-0.0034179688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.05441284,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.003277535,0.002044648,-2.3066998e-05,0.0,0.0,0.004102707,0.00087892456,0.0
63928000,0.058536854,0.04775238,0.025970392,0.06439996,-0.13598633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.027954102,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0007585874,0.0013638288,-0.0002667904,0.0,0.0,0.03639984,0.00073127,0.0
64128000,0.04515452,0.042438507,0.022577044,0.072263956,-0.0072631836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.030151367,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0003980305,0.00022618473,0.0005839765,0.0,0.0,0.05332756,0.00019130038,0.0
64327999,0.05850009,0.031001091,0.02352821,0.081510305,-0.074645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.036621094,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0012405021,0.0032113343,-0.00045770407,0.0,0.0,-0.05123043,0.0004961167,0.0
64535999,0.072253756,0.03665638,0.048874423,0.0788362,-0.073791504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.095336914,0.0,0.0,nan,0.0,0.0,-0.01589775,0.002290669,0.002482906,0.0019191504,0.0,0.0,0.043842316,-0.00011460942,0.0
64735999,0.06382765,0.056310654,0.032658357,0.08604264,-0.07696533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.082458496,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.00020831544,-0.0007766038,0.00038909912,0.0,0.0,0.08902073,7.1380215e-05,0.0
64936000,0.05470618,0.010899544,0.012136877,0.08248925,-0.020080566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.032989502,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0025144462,0.004495546,-0.0016521811,0.0,0.0,-0.06784439,3.871268e-06,0.0
65136000,0.0561273,0.020733833,-0.0028944863,0.09195495,-0.1459961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.05130005,0.0,0.0,nan,0.0,0.0,-0.01589775,0.00018765591,0.00068223476,0.0019157529,0.0,0.0,0.07168007,-0.00013446713,0.0
65336000,0.05456007,0.019499779,0.015833931,0.09994888,-0.07904053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.025482178,0.0,0.0,nan,0.0,0.0,-0.01589775,-1.8265098e-05,0.0021153688,0.0001192987,0.0,0.0,-0.01706028,-8.2474864e-05,0.0
65536000,0.07265641,0.018266678,0.006464128,0.09589863,-0.08135986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.074035645,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0016481178,0.002447471,9.9003315e-05,0.0,0.0,-0.015904427,0.00024707132,0.0
65736000,0.0697964,0.029280663,0.014185598,0.09024429,-0.08135986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.058929443,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0009143641,0.00090520084,0.0031491816,0.0,0.0,0.039497375,0.00026958395,0.0
65936000,0.05840843,0.0102911,-0.009456554,0.095731735,-0.13702393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0050964355,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.00015141442,0.002387613,0.002832204,0.0,0.0,-0.027655602,0.00067894615,0.0
66136000,0.061942473,0.023625374,0.030116765,0.09104872,-0.0016479492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.09390259,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0017761188,0.0015492439,0.0019975603,0.0,0.0,-0.0018548965,0.0006197754,0.0
66336000,0.049949847,0.0716753,0.0007699782,0.09747386,-0.13043213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.03665161,0.0,0.0,nan,0.0,0.0,-0.01589775,0.00035376195,-0.0016366839,0.0010507703,0.0,0.0,0.008895874,0.0006278429,0.0
66536000,0.07162825,0.034327507,0.002401924,0.09349394,-0.06286621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.016204834,0.0,0.0,nan,0.0,0.0,-0.01589775,0.00043731183,0.002817884,-0.0006674528,0.0,0.0,0.022269249,0.00061273033,0.0
66736000,0.030827511,0.06428909,-0.008874813,0.089206934,-0.05859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.02609253,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0014592595,0.0015626699,0.0009302199,0.0,0.0,-0.006137848,0.000479895,0.0
66936000,0.030827511,0.06428909,-0.008874813,0.089206934,-0.05859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.13708496,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0010592546,0.0016944259,-0.002818495,0.0,0.0,0.1250658,0.00037638296,0.0
67136000,0.04475518,0.03430462,-0.0414552,0.088572025,0.0045166016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.02468872,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.001702508,0.00028593838,-0.00030624866,0.0,0.0,-0.04217148,0.00029041475,0.0
67336000,0.03703733,0.072125435,-0.014286617,0.09850526,-0.11791992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.04812622,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.00068310276,0.0027908236,0.0026509166,0.0,0.0,-0.04555607,3.0853975e-05,0.0
67536000,0.05196453,0.03860283,-0.078229226,0.098531485,0.0004272461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.090667725,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0007294025,0.0022672415,0.0015921295,0.0,0.0,-0.0039014816,1.5412304e-05,0.0
67736000,0.043247283,0.064992905,-0.06146857,0.086063385,-0.06317139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.00021362305,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0004364075,0.0023120493,0.00044468045,0.0,0.0,0.026475906,3.0320489e-05,0.0
67936000,0.04468658,0.0644722,-0.02522871,0.08672595,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.01260376,0.0,0.0,nan,0.0,0.0,-0.01589775,0.00043257046,0.0018703192,-0.00043097138,0.0,0.0,0.013189316,7.144401e-05,0.0
68136000,0.046640165,0.040322304,-0.032349944,0.08739233,-0.06500244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.117614746,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0006993534,0.00031237304,-0.00013884902,0.0,0.0,0.016245842,-2.321113e-05,0.0
68336000,0.035928417,0.037602425,-0.05259727,0.08805537,-0.0015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.069366455,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0022034561,0.001759246,-0.00012865663,0.0,0.0,-0.04600525,0.00043565742,0.0
68536000,0.044541538,0.0657053,-0.019185275,0.08856654,-0.12731934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.051239014,0.0,0.0,nan,0.0,0.0,-0.01589775,0.002194019,-0.0020975918,0.0033803284,0.0,0.0,-0.011390686,0.0008597713,0.0
68736000,0.054465216,0.06694412,-0.06306106,0.08933926,-0.06311035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.03363037,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0022791643,0.0035796613,0.0015306175,0.0,0.0,-0.02056408,0.00090312137,0.0
68936000,0.043482065,0.03194809,-0.0043901317,0.08908391,-0.05999756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.039154053,0.0,0.0,nan,0.0,0.0,-0.01589775,0.00014680903,0.0014213324,0.00013414025,0.0,0.0,0.06952286,0.00079185906,0.0
69136000,0.00076555565,0.029626846,-0.016397333,0.08919287,-0.065979004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.06402588,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0012513055,0.00036723912,0.0016700029,0.0,0.0,0.09408474,0.0008063743,0.0
69336000,0.0359224,0.07856369,-0.03152822,0.09382963,-0.1182251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.014221191,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0024234708,0.0012121052,0.00064617395,0.0,0.0,0.038330078,0.00095007883,0.0
69536000,0.019224605,0.06091404,0.009490401,0.096108675,0.0020751953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.041046143,0.0,0.0,nan,0.0,0.0,-0.01589775,0.00061782915,-0.0004930496,0.0028163195,0.0,0.0,-0.06359768,0.0011078569,0.0
69736000,0.0404804,0.032071114,-0.038238138,0.08756971,-0.12310791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.03994751,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0017291261,-5.0336123e-05,0.000844121,0.0,0.0,-0.043828964,0.0014212907,0.0
69936000,0.030893642,0.057383537,-0.04424737,0.089941025,-0.052978516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.07196045,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.002537778,0.004331395,0.0028652847,0.0,0.0,0.09344292,0.0016718529,0.0
70136000,0.011209727,0.062205315,-0.046804406,0.07157397,-0.055236816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.10513306,0.0,0.0,nan,0.0,0.0,-0.01589775,0.0010127649,0.0005068034,6.6399574e-05,0.0,0.0,0.12690163,0.0016508352,0.0
70336000,0.02344649,0.032561302,-0.06664129,0.07860565,-0.003479004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.016540527,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.003204891,-0.0001590401,-0.00096940994,0.0,0.0,-0.11217117,0.0017553604,0.0
70536000,0.024881234,0.021262169,-0.008511694,0.083756685,-0.12017822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.0019226074,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0022911406,0.00041802227,0.001447022,0.0,0.0,-0.080415726,0.0017929182,0.0
70736000,0.028968798,0.075164795,-0.018169008,0.07819414,0.009643555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.017547607,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0014669276,0.0041572303,0.00053083897,0.0,0.0,-0.0013561249,0.0019191361,0.0
70936000,0.042539448,0.034145355,0.021305088,0.07412124,-0.06713867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.051940918,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.0019625286,0.0039411187,0.0001372695,0.0,0.0,0.033447266,0.002097206,0.0
71136000,0.03487339,0.038184166,-0.013322087,0.058337927,-0.062683105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.034576416,0.0,0.0,nan,0.0,0.0,-0.01589775,-0.00013668183,0.0027329326,0.0012572408,0.0,0.0,0.04946804,0.0025266085,0.0
